"~id",text,~label
645,Now is the winter of our discontent.,Tweet
646,"Doubt that the sun doth move, doubt truth to be a liar, but never doubt I love.",Tweet
647,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
648,"A little more than kin, and less than kind.",Tweet
649,Rich gifts wax poor when givers prove unkind.,Tweet
650,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.,Tweet
651,True is it that we have seen better days.,Tweet
652,"So wise so young, they say, do never live long.",Tweet
653,For you and I are past our dancing days.,Tweet
654,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
655,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
656,I like this place and willingly could waste my time in it.,Tweet
657,Do you think I am easier to be played on than a pipe?,Tweet
658,"To be, or not to be: that is the question.",Tweet
659,Tempt not a desperate man.,Tweet
660,"And it must follow, as the night the day, thou canst not then be false to any man.",Tweet
661,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
662,"Doubt that the sun doth move, doubt truth to be a liar, but never doubt I love.",Tweet
663,Brevity is the soul of wit.,Tweet
664,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.,Tweet
665,The play 's the thing wherein I'll catch the conscience of the king.,Tweet
666,"The world is grown so bad, that wrens make prey where eagles dare not perch.",Tweet
667,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
668,"An honest tale speeds best, being plainly told.",Tweet
669,"To be, or not to be: that is the question.",Tweet
670,I like this place and willingly could waste my time in it.,Tweet
671,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!.",Tweet
672,I like this place and willingly could waste my time in it.,Tweet
673,For ever and a day.,Tweet
674,Rich gifts wax poor when givers prove unkind.,Tweet
675,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
676,I like this place and willingly could waste my time in it.,Tweet
677,"So wise so young, they say, do never live long.",Tweet
678,"When sorrows come, they come not single spies, but in battalions.",Tweet
679,Not stepping o'er the bounds of modesty.,Tweet
680,"A little more than kin, and less than kind.",Tweet
681,Off with his head!,Tweet
682,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
683,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
684,"There is nothing either good or bad, but thinking makes it so.",Tweet
685,"And it must follow, as the night the day, thou canst not then be false to any man.",Tweet
686,Do you think I am easier to be played on than a pipe?,Tweet
687,O! she doth teach the torches to burn bright.,Tweet
688,"So wise so young, they say, do never live long.",Tweet
689,"What a piece of work is man! how noble in reason! how infinite in faculty! in form and moving how express and admirable! in action how like an angel! in apprehension how like a god! the beauty of the world, the paragon of animals! .",Tweet
690,"So wise so young, they say, do never live long.",Tweet
691,"A little more than kin, and less than kind.",Tweet
692,The play 's the thing wherein I'll catch the conscience of the king.,Tweet
693,Brevity is the soul of wit.,Tweet
694,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
695,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
696,Wisely and slow; they stumble that run fast.,Tweet
697,For you and I are past our dancing days.,Tweet
698,"O Romeo, Romeo! wherefore art thou Romeo?.",Tweet
699,"And it must follow, as the night the day, thou canst not then be false to any man.",Tweet
700,Off with his head!,Tweet
701,Now is the winter of our discontent.,Tweet
702,Can one desire too much of a good thing?.,Tweet
703,Wisely and slow; they stumble that run fast.,Tweet
704,"So wise so young, they say, do never live long.",Tweet
705,"The world is grown so bad, that wrens make prey where eagles dare not perch.",Tweet
706,For ever and a day.,Tweet
707,Tempt not a desperate man.,Tweet
708,The king's name is a tower of strength.,Tweet
709,The king's name is a tower of strength.,Tweet
710,"Neither a borrower nor a lender be; For loan oft loses both itself and friend, and borrowing dulls the edge of husbandry.",Tweet
711,Can one desire too much of a good thing?.,Tweet
712,Can one desire too much of a good thing?.,Tweet
713,For ever and a day.,Tweet
714,Rich gifts wax poor when givers prove unkind.,Tweet
715,"The world is grown so bad, that wrens make prey where eagles dare not perch.",Tweet
716,I like this place and willingly could waste my time in it.,Tweet
717,O! she doth teach the torches to burn bright.,Tweet
718,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
719,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
720,This above all: to thine own self be true.,Tweet
721,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
722,"It is the east, and Juliet is the sun.",Tweet
723,Now is the winter of our discontent.,Tweet
724,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!.",Tweet
725,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.,Tweet
726,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
727,Now is the winter of our discontent.,Tweet
728,Off with his head!,Tweet
729,I like this place and willingly could waste my time in it.,Tweet
730,Do you think I am easier to be played on than a pipe?,Tweet
731,O! she doth teach the torches to burn bright.,Tweet
732,This above all: to thine own self be true.,Tweet
733,What's in a name? That which we call a rose by any other name would smell as sweet.,Tweet
734,Not stepping o'er the bounds of modesty.,Tweet
735,True is it that we have seen better days.,Tweet
736,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
737,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
738,For you and I are past our dancing days.,Tweet
739,"O Romeo, Romeo! wherefore art thou Romeo?.",Tweet
740,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
741,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
742,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.,Tweet
743,Do you think I am easier to be played on than a pipe?,Tweet
744,Can one desire too much of a good thing?.,Tweet
745,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
746,"Doubt that the sun doth move, doubt truth to be a liar, but never doubt I love.",Tweet
747,Now is the winter of our discontent.,Tweet
748,The play 's the thing wherein I'll catch the conscience of the king.,Tweet
749,"O Romeo, Romeo! wherefore art thou Romeo?.",Tweet
750,"An honest tale speeds best, being plainly told.",Tweet
751,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
752,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
753,"I will speak daggers to her, but use none.",Tweet
754,"A little more than kin, and less than kind.",Tweet
755,The king's name is a tower of strength.,Tweet
756,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.,Tweet
757,O! she doth teach the torches to burn bright.,Tweet
758,Now is the winter of our discontent.,Tweet
759,"Doubt that the sun doth move, doubt truth to be a liar, but never doubt I love.",Tweet
760,True is it that we have seen better days.,Tweet
761,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
762,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
763,What's in a name? That which we call a rose by any other name would smell as sweet.,Tweet
764,For you and I are past our dancing days.,Tweet
765,"Doubt that the sun doth move, doubt truth to be a liar, but never doubt I love.",Tweet
766,"And it must follow, as the night the day, thou canst not then be false to any man.",Tweet
767,I like this place and willingly could waste my time in it.,Tweet
768,Not stepping o'er the bounds of modesty.,Tweet
769,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
770,"Doubt that the sun doth move, doubt truth to be a liar, but never doubt I love.",Tweet
771,"It is the east, and Juliet is the sun.",Tweet
772,Now is the winter of our discontent.,Tweet
773,What's in a name? That which we call a rose by any other name would smell as sweet.,Tweet
774,"To be, or not to be: that is the question.",Tweet
775,Wisely and slow; they stumble that run fast.,Tweet
776,A horse! a horse! my kingdom for a horse!.,Tweet
777,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
778,"An honest tale speeds best, being plainly told.",Tweet
779,Now is the winter of our discontent.,Tweet
780,"To be, or not to be: that is the question.",Tweet
781,A horse! a horse! my kingdom for a horse!.,Tweet
782,The king's name is a tower of strength.,Tweet
783,"The world is grown so bad, that wrens make prey where eagles dare not perch.",Tweet
784,"So wise so young, they say, do never live long.",Tweet
785,For you and I are past our dancing days.,Tweet
786,"An honest tale speeds best, being plainly told.",Tweet
787,Wisely and slow; they stumble that run fast.,Tweet
788,Tempt not a desperate man.,Tweet
789,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!.",Tweet
790,"Though this be madness, yet there is method in 't.",Tweet
791,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
792,I like this place and willingly could waste my time in it.,Tweet
793,"A little more than kin, and less than kind.",Tweet
794,"What a piece of work is man! how noble in reason! how infinite in faculty! in form and moving how express and admirable! in action how like an angel! in apprehension how like a god! the beauty of the world, the paragon of animals! .",Tweet
795,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
796,"I will speak daggers to her, but use none.",Tweet
797,Not stepping o'er the bounds of modesty.,Tweet
798,What's in a name? That which we call a rose by any other name would smell as sweet.,Tweet
799,This above all: to thine own self be true.,Tweet
800,Not stepping o'er the bounds of modesty.,Tweet
801,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
802,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
803,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
804,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!.",Tweet
805,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
806,"So wise so young, they say, do never live long.",Tweet
807,I like this place and willingly could waste my time in it.,Tweet
808,Brevity is the soul of wit.,Tweet
809,"What a piece of work is man! how noble in reason! how infinite in faculty! in form and moving how express and admirable! in action how like an angel! in apprehension how like a god! the beauty of the world, the paragon of animals! .",Tweet
810,I like this place and willingly could waste my time in it.,Tweet
811,"An honest tale speeds best, being plainly told.",Tweet
812,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
813,For you and I are past our dancing days.,Tweet
814,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
815,This above all: to thine own self be true.,Tweet
816,For ever and a day.,Tweet
817,What's in a name? That which we call a rose by any other name would smell as sweet.,Tweet
818,"So wise so young, they say, do never live long.",Tweet
819,"The lady doth protest too much, methinks.",Tweet
820,"O Romeo, Romeo! wherefore art thou Romeo?.",Tweet
821,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
822,"And it must follow, as the night the day, thou canst not then be false to any man.",Tweet
823,Now is the winter of our discontent.,Tweet
824,"So wise so young, they say, do never live long.",Tweet
825,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!.",Tweet
826,A horse! a horse! my kingdom for a horse!.,Tweet
827,"The lady doth protest too much, methinks.",Tweet
828,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
829,Now is the winter of our discontent.,Tweet
830,"There is nothing either good or bad, but thinking makes it so.",Tweet
831,"And it must follow, as the night the day, thou canst not then be false to any man.",Tweet
832,"To be, or not to be: that is the question.",Tweet
833,Now is the winter of our discontent.,Tweet
834,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
835,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
836,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
837,Off with his head!,Tweet
838,"The world is grown so bad, that wrens make prey where eagles dare not perch.",Tweet
839,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
840,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
841,"What a piece of work is man! how noble in reason! how infinite in faculty! in form and moving how express and admirable! in action how like an angel! in apprehension how like a god! the beauty of the world, the paragon of animals! .",Tweet
842,Off with his head!,Tweet
843,"So wise so young, they say, do never live long.",Tweet
844,O! she doth teach the torches to burn bright.,Tweet
845,Do you think I am easier to be played on than a pipe?,Tweet
846,"What a piece of work is man! how noble in reason! how infinite in faculty! in form and moving how express and admirable! in action how like an angel! in apprehension how like a god! the beauty of the world, the paragon of animals! .",Tweet
847,Off with his head!,Tweet
848,For ever and a day.,Tweet
849,True is it that we have seen better days.,Tweet
850,"The lady doth protest too much, methinks.",Tweet
851,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!.",Tweet
852,This above all: to thine own self be true.,Tweet
853,"So wise so young, they say, do never live long.",Tweet
854,In my mind's eye.,Tweet
855,In my mind's eye.,Tweet
856,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
857,Now is the winter of our discontent.,Tweet
858,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
859,Off with his head!,Tweet
860,Off with his head!,Tweet
861,"What a piece of work is man! how noble in reason! how infinite in faculty! in form and moving how express and admirable! in action how like an angel! in apprehension how like a god! the beauty of the world, the paragon of animals! .",Tweet
862,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
863,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
864,"There is nothing either good or bad, but thinking makes it so.",Tweet
865,For you and I are past our dancing days.,Tweet
866,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
867,"A little more than kin, and less than kind.",Tweet
868,"What a piece of work is man! how noble in reason! how infinite in faculty! in form and moving how express and admirable! in action how like an angel! in apprehension how like a god! the beauty of the world, the paragon of animals! .",Tweet
869,"So wise so young, they say, do never live long.",Tweet
870,"There is nothing either good or bad, but thinking makes it so.",Tweet
871,What's in a name? That which we call a rose by any other name would smell as sweet.,Tweet
872,"The world is grown so bad, that wrens make prey where eagles dare not perch.",Tweet
873,O! she doth teach the torches to burn bright.,Tweet
874,The king's name is a tower of strength.,Tweet
875,I like this place and willingly could waste my time in it.,Tweet
876,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
877,"An honest tale speeds best, being plainly told.",Tweet
878,The play 's the thing wherein I'll catch the conscience of the king.,Tweet
879,"It is the east, and Juliet is the sun.",Tweet
880,"Though this be madness, yet there is method in 't.",Tweet
881,"I will speak daggers to her, but use none.",Tweet
882,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
883,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.,Tweet
884,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
885,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
886,A horse! a horse! my kingdom for a horse!.,Tweet
887,I like this place and willingly could waste my time in it.,Tweet
888,I like this place and willingly could waste my time in it.,Tweet
889,Brevity is the soul of wit.,Tweet
890,Now is the winter of our discontent.,Tweet
891,"The lady doth protest too much, methinks.",Tweet
892,"Though this be madness, yet there is method in 't.",Tweet
893,O! she doth teach the torches to burn bright.,Tweet
894,Can one desire too much of a good thing?.,Tweet
895,Now is the winter of our discontent.,Tweet
896,Off with his head!,Tweet
897,"Though this be madness, yet there is method in 't.",Tweet
898,"There is nothing either good or bad, but thinking makes it so.",Tweet
899,"It is the east, and Juliet is the sun.",Tweet
900,That it should come to this!.,Tweet
901,Can one desire too much of a good thing?.,Tweet
902,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
903,Wisely and slow; they stumble that run fast.,Tweet
904,"The world is grown so bad, that wrens make prey where eagles dare not perch.",Tweet
905,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
906,Brevity is the soul of wit.,Tweet
907,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.,Tweet
908,For you and I are past our dancing days.,Tweet
909,A horse! a horse! my kingdom for a horse!.,Tweet
910,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
911,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!.",Tweet
912,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
913,"Though this be madness, yet there is method in 't.",Tweet
914,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
915,Brevity is the soul of wit.,Tweet
916,"What a piece of work is man! how noble in reason! how infinite in faculty! in form and moving how express and admirable! in action how like an angel! in apprehension how like a god! the beauty of the world, the paragon of animals! .",Tweet
917,A horse! a horse! my kingdom for a horse!.,Tweet
918,"An honest tale speeds best, being plainly told.",Tweet
919,"O Romeo, Romeo! wherefore art thou Romeo?.",Tweet
920,"O Romeo, Romeo! wherefore art thou Romeo?.",Tweet
921,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.,Tweet
922,Off with his head!,Tweet
923,O! she doth teach the torches to burn bright.,Tweet
924,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
925,Tempt not a desperate man.,Tweet
926,"When sorrows come, they come not single spies, but in battalions.",Tweet
927,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.,Tweet
928,Not stepping o'er the bounds of modesty.,Tweet
929,Can one desire too much of a good thing?.,Tweet
930,Now is the winter of our discontent.,Tweet
931,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
932,Off with his head!,Tweet
933,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
934,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!.",Tweet
935,"An honest tale speeds best, being plainly told.",Tweet
936,"An honest tale speeds best, being plainly told.",Tweet
937,Now is the winter of our discontent.,Tweet
938,O! she doth teach the torches to burn bright.,Tweet
939,"What a piece of work is man! how noble in reason! how infinite in faculty! in form and moving how express and admirable! in action how like an angel! in apprehension how like a god! the beauty of the world, the paragon of animals! .",Tweet
940,Off with his head!,Tweet
941,"It is the east, and Juliet is the sun.",Tweet
942,Wisely and slow; they stumble that run fast.,Tweet
943,Brevity is the soul of wit.,Tweet
944,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
945,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
946,"The world is grown so bad, that wrens make prey where eagles dare not perch.",Tweet
947,"Neither a borrower nor a lender be; For loan oft loses both itself and friend, and borrowing dulls the edge of husbandry.",Tweet
948,"To be, or not to be: that is the question.",Tweet
949,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
950,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
951,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
952,For you and I are past our dancing days.,Tweet
953,Can one desire too much of a good thing?.,Tweet
954,Now is the winter of our discontent.,Tweet
955,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
956,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
957,"The world is grown so bad, that wrens make prey where eagles dare not perch.",Tweet
958,Can one desire too much of a good thing?.,Tweet
959,What's in a name? That which we call a rose by any other name would smell as sweet.,Tweet
960,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
961,O! she doth teach the torches to burn bright.,Tweet
962,True is it that we have seen better days.,Tweet
963,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
964,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
965,O! she doth teach the torches to burn bright.,Tweet
966,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
967,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
968,Tempt not a desperate man.,Tweet
969,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
970,The play 's the thing wherein I'll catch the conscience of the king.,Tweet
971,Brevity is the soul of wit.,Tweet
972,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
973,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
974,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
975,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
976,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.,Tweet
977,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
978,For ever and a day.,Tweet
979,O! she doth teach the torches to burn bright.,Tweet
980,"Neither a borrower nor a lender be; For loan oft loses both itself and friend, and borrowing dulls the edge of husbandry.",Tweet
981,"Neither a borrower nor a lender be; For loan oft loses both itself and friend, and borrowing dulls the edge of husbandry.",Tweet
982,Now is the winter of our discontent.,Tweet
983,"It is the east, and Juliet is the sun.",Tweet
984,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
985,"There is nothing either good or bad, but thinking makes it so.",Tweet
986,"The lady doth protest too much, methinks.",Tweet
987,Can one desire too much of a good thing?.,Tweet
988,"What a piece of work is man! how noble in reason! how infinite in faculty! in form and moving how express and admirable! in action how like an angel! in apprehension how like a god! the beauty of the world, the paragon of animals! .",Tweet
989,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!.",Tweet
990,Rich gifts wax poor when givers prove unkind.,Tweet
991,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.,Tweet
992,"The world is grown so bad, that wrens make prey where eagles dare not perch.",Tweet
993,For you and I are past our dancing days.,Tweet
994,For ever and a day.,Tweet
995,For you and I are past our dancing days.,Tweet
996,I like this place and willingly could waste my time in it.,Tweet
997,True is it that we have seen better days.,Tweet
998,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
999,"The world is grown so bad, that wrens make prey where eagles dare not perch.",Tweet
1000,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!.",Tweet
1001,Off with his head!,Tweet
1002,For ever and a day.,Tweet
1003,A horse! a horse! my kingdom for a horse!.,Tweet
1004,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1005,That it should come to this!.,Tweet
1006,The king's name is a tower of strength.,Tweet
1007,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
1008,Not stepping o'er the bounds of modesty.,Tweet
1009,"It is the east, and Juliet is the sun.",Tweet
1010,"And it must follow, as the night the day, thou canst not then be false to any man.",Tweet
1011,I like this place and willingly could waste my time in it.,Tweet
1012,"The world is grown so bad, that wrens make prey where eagles dare not perch.",Tweet
1013,Off with his head!,Tweet
1014,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!.",Tweet
1015,Wisely and slow; they stumble that run fast.,Tweet
1016,That it should come to this!.,Tweet
1017,"Though this be madness, yet there is method in 't.",Tweet
1018,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!.",Tweet
1019,"The world is grown so bad, that wrens make prey where eagles dare not perch.",Tweet
1020,The play 's the thing wherein I'll catch the conscience of the king.,Tweet
1021,Now is the winter of our discontent.,Tweet
1022,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1023,For ever and a day.,Tweet
1024,Off with his head!,Tweet
1025,Brevity is the soul of wit.,Tweet
1026,Not stepping o'er the bounds of modesty.,Tweet
1027,Tempt not a desperate man.,Tweet
1028,"The world is grown so bad, that wrens make prey where eagles dare not perch.",Tweet
1029,The king's name is a tower of strength.,Tweet
1030,In my mind's eye.,Tweet
1031,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1032,For you and I are past our dancing days.,Tweet
1033,The king's name is a tower of strength.,Tweet
1034,Off with his head!,Tweet
1035,"So wise so young, they say, do never live long.",Tweet
1036,"I will speak daggers to her, but use none.",Tweet
1037,"So wise so young, they say, do never live long.",Tweet
1038,Brevity is the soul of wit.,Tweet
1039,I like this place and willingly could waste my time in it.,Tweet
1040,Now is the winter of our discontent.,Tweet
1041,I like this place and willingly could waste my time in it.,Tweet
1042,A horse! a horse! my kingdom for a horse!.,Tweet
1043,I like this place and willingly could waste my time in it.,Tweet
1044,Brevity is the soul of wit.,Tweet
1045,I like this place and willingly could waste my time in it.,Tweet
1046,Tempt not a desperate man.,Tweet
1047,Tempt not a desperate man.,Tweet
1048,The king's name is a tower of strength.,Tweet
1049,For ever and a day.,Tweet
1050,"So wise so young, they say, do never live long.",Tweet
1051,Rich gifts wax poor when givers prove unkind.,Tweet
1052,"The world is grown so bad, that wrens make prey where eagles dare not perch.",Tweet
1053,The king's name is a tower of strength.,Tweet
1054,"An honest tale speeds best, being plainly told.",Tweet
1055,A horse! a horse! my kingdom for a horse!.,Tweet
1056,True is it that we have seen better days.,Tweet
1057,Can one desire too much of a good thing?.,Tweet
1058,"Though this be madness, yet there is method in 't.",Tweet
1059,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!.",Tweet
1060,"The world is grown so bad, that wrens make prey where eagles dare not perch.",Tweet
1061,Off with his head!,Tweet
1062,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1063,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
1064,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
1065,True is it that we have seen better days.,Tweet
1066,"Doubt that the sun doth move, doubt truth to be a liar, but never doubt I love.",Tweet
1067,"It is the east, and Juliet is the sun.",Tweet
1068,O! she doth teach the torches to burn bright.,Tweet
1069,Rich gifts wax poor when givers prove unkind.,Tweet
1070,This above all: to thine own self be true.,Tweet
1071,For ever and a day.,Tweet
1072,Brevity is the soul of wit.,Tweet
1073,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1074,In my mind's eye.,Tweet
1075,That it should come to this!.,Tweet
1076,True is it that we have seen better days.,Tweet
1077,A horse! a horse! my kingdom for a horse!.,Tweet
1078,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1079,"It is the east, and Juliet is the sun.",Tweet
1080,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!.",Tweet
1081,I like this place and willingly could waste my time in it.,Tweet
1082,"And it must follow, as the night the day, thou canst not then be false to any man.",Tweet
1083,Now is the winter of our discontent.,Tweet
1084,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
1085,"An honest tale speeds best, being plainly told.",Tweet
1086,Not stepping o'er the bounds of modesty.,Tweet
1087,"It is the east, and Juliet is the sun.",Tweet
1088,"It is the east, and Juliet is the sun.",Tweet
1089,O! she doth teach the torches to burn bright.,Tweet
1090,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
1091,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1092,I like this place and willingly could waste my time in it.,Tweet
1093,For ever and a day.,Tweet
1094,"An honest tale speeds best, being plainly told.",Tweet
1095,For ever and a day.,Tweet
1096,True is it that we have seen better days.,Tweet
1097,"Though this be madness, yet there is method in 't.",Tweet
1098,I like this place and willingly could waste my time in it.,Tweet
1099,Now is the winter of our discontent.,Tweet
1100,I like this place and willingly could waste my time in it.,Tweet
1101,The king's name is a tower of strength.,Tweet
1102,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.,Tweet
1103,"An honest tale speeds best, being plainly told.",Tweet
1104,Wisely and slow; they stumble that run fast.,Tweet
1105,Off with his head!,Tweet
1106,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1107,In my mind's eye.,Tweet
1108,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1109,Rich gifts wax poor when givers prove unkind.,Tweet
1110,The play 's the thing wherein I'll catch the conscience of the king.,Tweet
1111,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
1112,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
1113,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
1114,What's in a name? That which we call a rose by any other name would smell as sweet.,Tweet
