"~id",~label,~from,~to
User102LikesTweet1564,Likes,102,1564
User126LikesTweet1037,Likes,126,1037
User103LikesTweet1335,Likes,103,1335
User1LikesTweet335,Likes,1,335
User4LikesTweet1612,Likes,4,1612
User16LikesTweet286,Likes,16,286
User70LikesTweet354,Likes,70,354
User20LikesTweet161,Likes,20,161
User21LikesTweet258,Likes,21,258
User122LikesTweet817,Likes,122,817
User18LikesTweet492,Likes,18,492
User92LikesTweet455,Likes,92,455
User42LikesTweet195,Likes,42,195
User128LikesTweet212,Likes,128,212
User58LikesTweet976,Likes,58,976
User117LikesTweet1208,Likes,117,1208
User6LikesTweet1456,Likes,6,1456
User38LikesTweet1601,Likes,38,1601
User72LikesTweet1538,Likes,72,1538
User54LikesTweet484,Likes,54,484
User77LikesTweet1392,Likes,77,1392
User45LikesTweet860,Likes,45,860
User145LikesTweet1614,Likes,145,1614
User30LikesTweet210,Likes,30,210
User7LikesTweet1078,Likes,7,1078
User76LikesTweet1131,Likes,76,1131
User101LikesTweet420,Likes,101,420
User100LikesTweet605,Likes,100,605
User133LikesTweet615,Likes,133,615
User97LikesTweet1342,Likes,97,1342
User96LikesTweet259,Likes,96,259
User42LikesTweet901,Likes,42,901
User51LikesTweet344,Likes,51,344
User145LikesTweet1091,Likes,145,1091
User46LikesTweet1591,Likes,46,1591
User41LikesTweet349,Likes,41,349
User28LikesTweet1306,Likes,28,1306
User131LikesTweet1034,Likes,131,1034
User15LikesTweet815,Likes,15,815
User4LikesTweet1540,Likes,4,1540
User64LikesTweet841,Likes,64,841
User131LikesTweet1207,Likes,131,1207
User27LikesTweet918,Likes,27,918
User78LikesTweet541,Likes,78,541
User85LikesTweet371,Likes,85,371
User44LikesTweet1262,Likes,44,1262
User47LikesTweet766,Likes,47,766
User42LikesTweet1053,Likes,42,1053
User60LikesTweet904,Likes,60,904
User2LikesTweet633,Likes,2,633
User71LikesTweet915,Likes,71,915
User84LikesTweet1012,Likes,84,1012
User17LikesTweet662,Likes,17,662
User81LikesTweet1275,Likes,81,1275
User48LikesTweet1578,Likes,48,1578
User142LikesTweet1056,Likes,142,1056
User74LikesTweet1248,Likes,74,1248
User143LikesTweet1568,Likes,143,1568
User9LikesTweet358,Likes,9,358
User119LikesTweet885,Likes,119,885
User29LikesTweet912,Likes,29,912
User125LikesTweet1129,Likes,125,1129
User89LikesTweet189,Likes,89,189
User145LikesTweet290,Likes,145,290
User127LikesTweet466,Likes,127,466
User66LikesTweet822,Likes,66,822
User95LikesTweet590,Likes,95,590
User126LikesTweet341,Likes,126,341
User71LikesTweet194,Likes,71,194
User109LikesTweet972,Likes,109,972
User15LikesTweet1416,Likes,15,1416
User111LikesTweet1493,Likes,111,1493
User56LikesTweet1190,Likes,56,1190
User10LikesTweet1293,Likes,10,1293
User31LikesTweet1572,Likes,31,1572
User76LikesTweet319,Likes,76,319
User145LikesTweet1289,Likes,145,1289
User46LikesTweet924,Likes,46,924
User44LikesTweet1411,Likes,44,1411
User137LikesTweet667,Likes,137,667
User93LikesTweet1154,Likes,93,1154
User119LikesTweet950,Likes,119,950
User67LikesTweet269,Likes,67,269
User126LikesTweet592,Likes,126,592
User86LikesTweet291,Likes,86,291
User1LikesTweet187,Likes,1,187
User101LikesTweet724,Likes,101,724
User55LikesTweet1460,Likes,55,1460
User58LikesTweet163,Likes,58,163
User81LikesTweet681,Likes,81,681
User141LikesTweet861,Likes,141,861
User37LikesTweet817,Likes,37,817
User65LikesTweet1615,Likes,65,1615
User12LikesTweet617,Likes,12,617
User57LikesTweet949,Likes,57,949
User1LikesTweet967,Likes,1,967
User54LikesTweet654,Likes,54,654
User96LikesTweet1564,Likes,96,1564
User138LikesTweet239,Likes,138,239
User135LikesTweet781,Likes,135,781
User97LikesTweet1279,Likes,97,1279
User18LikesTweet701,Likes,18,701
User105LikesTweet377,Likes,105,377
User146LikesTweet1509,Likes,146,1509
User49LikesTweet359,Likes,49,359
User5LikesTweet1589,Likes,5,1589
User100LikesTweet395,Likes,100,395
User118LikesTweet551,Likes,118,551
User116LikesTweet1036,Likes,116,1036
User66LikesTweet398,Likes,66,398
User13LikesTweet856,Likes,13,856
User33LikesTweet1030,Likes,33,1030
User68LikesTweet216,Likes,68,216
User17LikesTweet239,Likes,17,239
User139LikesTweet776,Likes,139,776
User132LikesTweet244,Likes,132,244
User49LikesTweet657,Likes,49,657
User82LikesTweet1523,Likes,82,1523
User18LikesTweet576,Likes,18,576
User97LikesTweet1158,Likes,97,1158
User59LikesTweet1138,Likes,59,1138
User12LikesTweet1326,Likes,12,1326
User140LikesTweet625,Likes,140,625
User123LikesTweet887,Likes,123,887
User8LikesTweet1168,Likes,8,1168
User39LikesTweet1062,Likes,39,1062
User142LikesTweet557,Likes,142,557
User90LikesTweet1376,Likes,90,1376
User141LikesTweet1381,Likes,141,1381
User116LikesTweet573,Likes,116,573
User8LikesTweet1219,Likes,8,1219
User3LikesTweet845,Likes,3,845
User3LikesTweet634,Likes,3,634
User149LikesTweet290,Likes,149,290
User110LikesTweet406,Likes,110,406
User97LikesTweet1323,Likes,97,1323
User49LikesTweet1328,Likes,49,1328
User114LikesTweet872,Likes,114,872
User63LikesTweet558,Likes,63,558
User18LikesTweet924,Likes,18,924
User4LikesTweet187,Likes,4,187
User10LikesTweet1316,Likes,10,1316
User14LikesTweet332,Likes,14,332
User139LikesTweet926,Likes,139,926
User128LikesTweet627,Likes,128,627
User2LikesTweet819,Likes,2,819
User128LikesTweet159,Likes,128,159
User115LikesTweet158,Likes,115,158
User69LikesTweet1017,Likes,69,1017
User51LikesTweet880,Likes,51,880
User17LikesTweet917,Likes,17,917
User27LikesTweet1621,Likes,27,1621
User108LikesTweet189,Likes,108,189
User6LikesTweet853,Likes,6,853
User71LikesTweet1230,Likes,71,1230
User143LikesTweet478,Likes,143,478
User103LikesTweet1483,Likes,103,1483
User147LikesTweet1279,Likes,147,1279
User137LikesTweet376,Likes,137,376
User107LikesTweet947,Likes,107,947
User83LikesTweet1460,Likes,83,1460
User97LikesTweet851,Likes,97,851
User62LikesTweet421,Likes,62,421
User17LikesTweet167,Likes,17,167
User149LikesTweet404,Likes,149,404
User65LikesTweet1135,Likes,65,1135
User10LikesTweet381,Likes,10,381
User22LikesTweet918,Likes,22,918
User31LikesTweet366,Likes,31,366
User46LikesTweet1588,Likes,46,1588
User135LikesTweet1033,Likes,135,1033
User124LikesTweet350,Likes,124,350
User69LikesTweet1247,Likes,69,1247
User8LikesTweet471,Likes,8,471
User142LikesTweet217,Likes,142,217
User55LikesTweet999,Likes,55,999
User44LikesTweet480,Likes,44,480
User130LikesTweet162,Likes,130,162
User106LikesTweet1490,Likes,106,1490
User4LikesTweet632,Likes,4,632
User37LikesTweet575,Likes,37,575
User89LikesTweet734,Likes,89,734
User16LikesTweet1107,Likes,16,1107
User71LikesTweet1239,Likes,71,1239
User68LikesTweet567,Likes,68,567
User84LikesTweet1540,Likes,84,1540
User74LikesTweet298,Likes,74,298
User114LikesTweet897,Likes,114,897
User68LikesTweet1089,Likes,68,1089
User3LikesTweet234,Likes,3,234
User114LikesTweet1547,Likes,114,1547
User53LikesTweet1611,Likes,53,1611
User99LikesTweet1170,Likes,99,1170
User53LikesTweet534,Likes,53,534
User1LikesTweet1274,Likes,1,1274
User4LikesTweet563,Likes,4,563
User72LikesTweet1271,Likes,72,1271
User84LikesTweet251,Likes,84,251
User17LikesTweet822,Likes,17,822
User15LikesTweet682,Likes,15,682
User133LikesTweet1519,Likes,133,1519
User65LikesTweet296,Likes,65,296
User76LikesTweet989,Likes,76,989
User77LikesTweet260,Likes,77,260
User132LikesTweet359,Likes,132,359
User58LikesTweet1113,Likes,58,1113
User3LikesTweet239,Likes,3,239
User131LikesTweet1189,Likes,131,1189
User33LikesTweet1457,Likes,33,1457
User136LikesTweet1141,Likes,136,1141
User27LikesTweet1218,Likes,27,1218
User134LikesTweet234,Likes,134,234
User68LikesTweet1057,Likes,68,1057
User70LikesTweet699,Likes,70,699
User14LikesTweet1485,Likes,14,1485
User34LikesTweet1647,Likes,34,1647
User112LikesTweet1509,Likes,112,1509
User142LikesTweet1404,Likes,142,1404
User134LikesTweet847,Likes,134,847
User71LikesTweet1172,Likes,71,1172
User19LikesTweet1351,Likes,19,1351
User82LikesTweet756,Likes,82,756
User143LikesTweet371,Likes,143,371
User47LikesTweet926,Likes,47,926
User40LikesTweet1404,Likes,40,1404
User121LikesTweet811,Likes,121,811
User141LikesTweet1175,Likes,141,1175
User10LikesTweet879,Likes,10,879
User36LikesTweet1647,Likes,36,1647
User51LikesTweet1421,Likes,51,1421
User63LikesTweet585,Likes,63,585
User57LikesTweet180,Likes,57,180
User121LikesTweet1268,Likes,121,1268
User35LikesTweet236,Likes,35,236
User58LikesTweet382,Likes,58,382
User134LikesTweet1118,Likes,134,1118
User33LikesTweet1494,Likes,33,1494
User145LikesTweet496,Likes,145,496
User50LikesTweet1071,Likes,50,1071
User66LikesTweet764,Likes,66,764
User64LikesTweet765,Likes,64,765
User91LikesTweet462,Likes,91,462
User115LikesTweet756,Likes,115,756
User102LikesTweet535,Likes,102,535
User26LikesTweet1115,Likes,26,1115
User61LikesTweet798,Likes,61,798
User110LikesTweet671,Likes,110,671
User122LikesTweet600,Likes,122,600
User114LikesTweet1580,Likes,114,1580
User126LikesTweet995,Likes,126,995
User101LikesTweet1313,Likes,101,1313
User131LikesTweet391,Likes,131,391
User3LikesTweet335,Likes,3,335
User48LikesTweet727,Likes,48,727
User8LikesTweet1614,Likes,8,1614
User138LikesTweet698,Likes,138,698
User18LikesTweet1278,Likes,18,1278
User8LikesTweet587,Likes,8,587
User32LikesTweet346,Likes,32,346
User96LikesTweet1114,Likes,96,1114
User18LikesTweet1334,Likes,18,1334
User61LikesTweet1404,Likes,61,1404
User147LikesTweet240,Likes,147,240
User123LikesTweet172,Likes,123,172
User115LikesTweet1542,Likes,115,1542
User132LikesTweet497,Likes,132,497
User83LikesTweet953,Likes,83,953
User73LikesTweet495,Likes,73,495
User142LikesTweet1172,Likes,142,1172
User17LikesTweet620,Likes,17,620
User107LikesTweet1137,Likes,107,1137
User81LikesTweet284,Likes,81,284
User139LikesTweet460,Likes,139,460
User32LikesTweet862,Likes,32,862
User82LikesTweet395,Likes,82,395
User67LikesTweet1351,Likes,67,1351
User80LikesTweet1495,Likes,80,1495
User73LikesTweet1035,Likes,73,1035
User33LikesTweet350,Likes,33,350
User52LikesTweet1342,Likes,52,1342
User11LikesTweet289,Likes,11,289
User82LikesTweet550,Likes,82,550
User80LikesTweet713,Likes,80,713
User133LikesTweet1002,Likes,133,1002
User148LikesTweet990,Likes,148,990
User85LikesTweet184,Likes,85,184
User93LikesTweet285,Likes,93,285
User108LikesTweet932,Likes,108,932
User48LikesTweet1052,Likes,48,1052
User45LikesTweet1081,Likes,45,1081
User16LikesTweet270,Likes,16,270
User23LikesTweet1406,Likes,23,1406
User22LikesTweet1128,Likes,22,1128
User20LikesTweet1499,Likes,20,1499
User57LikesTweet910,Likes,57,910
User120LikesTweet827,Likes,120,827
User115LikesTweet364,Likes,115,364
User132LikesTweet1260,Likes,132,1260
User65LikesTweet992,Likes,65,992
User39LikesTweet375,Likes,39,375
User54LikesTweet1325,Likes,54,1325
User118LikesTweet1099,Likes,118,1099
User64LikesTweet877,Likes,64,877
User64LikesTweet1288,Likes,64,1288
User50LikesTweet328,Likes,50,328
User131LikesTweet398,Likes,131,398
User105LikesTweet336,Likes,105,336
User54LikesTweet1315,Likes,54,1315
User128LikesTweet1018,Likes,128,1018
User12LikesTweet215,Likes,12,215
User103LikesTweet1563,Likes,103,1563
User87LikesTweet1389,Likes,87,1389
User78LikesTweet768,Likes,78,768
User98LikesTweet479,Likes,98,479
User116LikesTweet657,Likes,116,657
User92LikesTweet576,Likes,92,576
User97LikesTweet1306,Likes,97,1306
User23LikesTweet1272,Likes,23,1272
User40LikesTweet1020,Likes,40,1020
User1LikesTweet210,Likes,1,210
User139LikesTweet164,Likes,139,164
User19LikesTweet1426,Likes,19,1426
User139LikesTweet1320,Likes,139,1320
User87LikesTweet1485,Likes,87,1485
User51LikesTweet1187,Likes,51,1187
User50LikesTweet1146,Likes,50,1146
User41LikesTweet372,Likes,41,372
User143LikesTweet1341,Likes,143,1341
User30LikesTweet1027,Likes,30,1027
User138LikesTweet490,Likes,138,490
User4LikesTweet528,Likes,4,528
User119LikesTweet1644,Likes,119,1644
User13LikesTweet1584,Likes,13,1584
User113LikesTweet1469,Likes,113,1469
User33LikesTweet861,Likes,33,861
User30LikesTweet1041,Likes,30,1041
User133LikesTweet709,Likes,133,709
User123LikesTweet921,Likes,123,921
User83LikesTweet1214,Likes,83,1214
User31LikesTweet1141,Likes,31,1141
User106LikesTweet771,Likes,106,771
User70LikesTweet592,Likes,70,592
User106LikesTweet766,Likes,106,766
User111LikesTweet1524,Likes,111,1524
User115LikesTweet1139,Likes,115,1139
User87LikesTweet1628,Likes,87,1628
User46LikesTweet1264,Likes,46,1264
User43LikesTweet601,Likes,43,601
User138LikesTweet968,Likes,138,968
User106LikesTweet310,Likes,106,310
User36LikesTweet655,Likes,36,655
User58LikesTweet431,Likes,58,431
User131LikesTweet954,Likes,131,954
User95LikesTweet828,Likes,95,828
User57LikesTweet178,Likes,57,178
User125LikesTweet1164,Likes,125,1164
User60LikesTweet973,Likes,60,973
User41LikesTweet1366,Likes,41,1366
User60LikesTweet857,Likes,60,857
User146LikesTweet171,Likes,146,171
User139LikesTweet950,Likes,139,950
User25LikesTweet1625,Likes,25,1625
User121LikesTweet1183,Likes,121,1183
User87LikesTweet867,Likes,87,867
User69LikesTweet977,Likes,69,977
User69LikesTweet1574,Likes,69,1574
User46LikesTweet803,Likes,46,803
User52LikesTweet1470,Likes,52,1470
User117LikesTweet194,Likes,117,194
User18LikesTweet1285,Likes,18,1285
User30LikesTweet379,Likes,30,379
User145LikesTweet729,Likes,145,729
User23LikesTweet1420,Likes,23,1420
User26LikesTweet1192,Likes,26,1192
User49LikesTweet1176,Likes,49,1176
User128LikesTweet1261,Likes,128,1261
User63LikesTweet904,Likes,63,904
User128LikesTweet252,Likes,128,252
User101LikesTweet917,Likes,101,917
User94LikesTweet1158,Likes,94,1158
User50LikesTweet287,Likes,50,287
User17LikesTweet998,Likes,17,998
User40LikesTweet1452,Likes,40,1452
User102LikesTweet646,Likes,102,646
User17LikesTweet812,Likes,17,812
User46LikesTweet1378,Likes,46,1378
User110LikesTweet402,Likes,110,402
User7LikesTweet709,Likes,7,709
User63LikesTweet1042,Likes,63,1042
User15LikesTweet1411,Likes,15,1411
User20LikesTweet541,Likes,20,541
User149LikesTweet1622,Likes,149,1622
User107LikesTweet241,Likes,107,241
User11LikesTweet444,Likes,11,444
User4LikesTweet450,Likes,4,450
User49LikesTweet1503,Likes,49,1503
User25LikesTweet1340,Likes,25,1340
User149LikesTweet1570,Likes,149,1570
User30LikesTweet436,Likes,30,436
User130LikesTweet494,Likes,130,494
User88LikesTweet1474,Likes,88,1474
User42LikesTweet1451,Likes,42,1451
User100LikesTweet665,Likes,100,665
User24LikesTweet253,Likes,24,253
User59LikesTweet214,Likes,59,214
User16LikesTweet1352,Likes,16,1352
User7LikesTweet1427,Likes,7,1427
User24LikesTweet1633,Likes,24,1633
User147LikesTweet375,Likes,147,375
User93LikesTweet405,Likes,93,405
User55LikesTweet1307,Likes,55,1307
User5LikesTweet1231,Likes,5,1231
User75LikesTweet1003,Likes,75,1003
User64LikesTweet592,Likes,64,592
User115LikesTweet1018,Likes,115,1018
User108LikesTweet1403,Likes,108,1403
User5LikesTweet464,Likes,5,464
User101LikesTweet677,Likes,101,677
User109LikesTweet763,Likes,109,763
User74LikesTweet1316,Likes,74,1316
User41LikesTweet1003,Likes,41,1003
User131LikesTweet1134,Likes,131,1134
User105LikesTweet552,Likes,105,552
User74LikesTweet475,Likes,74,475
User39LikesTweet699,Likes,39,699
User20LikesTweet827,Likes,20,827
User13LikesTweet1226,Likes,13,1226
User91LikesTweet830,Likes,91,830
User72LikesTweet214,Likes,72,214
User62LikesTweet1478,Likes,62,1478
User143LikesTweet690,Likes,143,690
User112LikesTweet461,Likes,112,461
User16LikesTweet1440,Likes,16,1440
User114LikesTweet1350,Likes,114,1350
User56LikesTweet948,Likes,56,948
User102LikesTweet1389,Likes,102,1389
User59LikesTweet543,Likes,59,543
User127LikesTweet1588,Likes,127,1588
User109LikesTweet1186,Likes,109,1186
User28LikesTweet153,Likes,28,153
User93LikesTweet459,Likes,93,459
User108LikesTweet836,Likes,108,836
User63LikesTweet1256,Likes,63,1256
User99LikesTweet446,Likes,99,446
User49LikesTweet1648,Likes,49,1648
User39LikesTweet609,Likes,39,609
User28LikesTweet1008,Likes,28,1008
User78LikesTweet1302,Likes,78,1302
User98LikesTweet1433,Likes,98,1433
User142LikesTweet228,Likes,142,228
User51LikesTweet1511,Likes,51,1511
User9LikesTweet362,Likes,9,362
User8LikesTweet1497,Likes,8,1497
User54LikesTweet1487,Likes,54,1487
User15LikesTweet1061,Likes,15,1061
User149LikesTweet1559,Likes,149,1559
User110LikesTweet718,Likes,110,718
User46LikesTweet1471,Likes,46,1471
User121LikesTweet1339,Likes,121,1339
User88LikesTweet1430,Likes,88,1430
User16LikesTweet556,Likes,16,556
User115LikesTweet644,Likes,115,644
User24LikesTweet1355,Likes,24,1355
User109LikesTweet688,Likes,109,688
User80LikesTweet482,Likes,80,482
User127LikesTweet440,Likes,127,440
User56LikesTweet1545,Likes,56,1545
User51LikesTweet1621,Likes,51,1621
User9LikesTweet441,Likes,9,441
User90LikesTweet424,Likes,90,424
User70LikesTweet832,Likes,70,832
User62LikesTweet268,Likes,62,268
User99LikesTweet1175,Likes,99,1175
User148LikesTweet752,Likes,148,752
User140LikesTweet1648,Likes,140,1648
User56LikesTweet1234,Likes,56,1234
User69LikesTweet1050,Likes,69,1050
User109LikesTweet871,Likes,109,871
User69LikesTweet815,Likes,69,815
User55LikesTweet437,Likes,55,437
User71LikesTweet735,Likes,71,735
User143LikesTweet1129,Likes,143,1129
User34LikesTweet1504,Likes,34,1504
User65LikesTweet353,Likes,65,353
User17LikesTweet1583,Likes,17,1583
User110LikesTweet596,Likes,110,596
User62LikesTweet1057,Likes,62,1057
User92LikesTweet1284,Likes,92,1284
User136LikesTweet531,Likes,136,531
User68LikesTweet829,Likes,68,829
User92LikesTweet553,Likes,92,553
User5LikesTweet1471,Likes,5,1471
User108LikesTweet181,Likes,108,181
User101LikesTweet534,Likes,101,534
User131LikesTweet357,Likes,131,357
User133LikesTweet1462,Likes,133,1462
User26LikesTweet327,Likes,26,327
User146LikesTweet1129,Likes,146,1129
User113LikesTweet1204,Likes,113,1204
User35LikesTweet577,Likes,35,577
User61LikesTweet1408,Likes,61,1408
User113LikesTweet211,Likes,113,211
User67LikesTweet1363,Likes,67,1363
User140LikesTweet520,Likes,140,520
User82LikesTweet1552,Likes,82,1552
User64LikesTweet622,Likes,64,622
User148LikesTweet768,Likes,148,768
User59LikesTweet714,Likes,59,714
User133LikesTweet624,Likes,133,624
User36LikesTweet803,Likes,36,803
User58LikesTweet750,Likes,58,750
User68LikesTweet224,Likes,68,224
User26LikesTweet237,Likes,26,237
User13LikesTweet1208,Likes,13,1208
User23LikesTweet1519,Likes,23,1519
User144LikesTweet441,Likes,144,441
User60LikesTweet512,Likes,60,512
User109LikesTweet1352,Likes,109,1352
User110LikesTweet482,Likes,110,482
User137LikesTweet1429,Likes,137,1429
User114LikesTweet1322,Likes,114,1322
User77LikesTweet1412,Likes,77,1412
User87LikesTweet1196,Likes,87,1196
User98LikesTweet1145,Likes,98,1145
User61LikesTweet1375,Likes,61,1375
User72LikesTweet1323,Likes,72,1323
User132LikesTweet1321,Likes,132,1321
User81LikesTweet1336,Likes,81,1336
User136LikesTweet1405,Likes,136,1405
User70LikesTweet456,Likes,70,456
User140LikesTweet1630,Likes,140,1630
User129LikesTweet1109,Likes,129,1109
User78LikesTweet886,Likes,78,886
User108LikesTweet226,Likes,108,226
User136LikesTweet732,Likes,136,732
User12LikesTweet1448,Likes,12,1448
User138LikesTweet1314,Likes,138,1314
User145LikesTweet316,Likes,145,316
User15LikesTweet824,Likes,15,824
User18LikesTweet362,Likes,18,362
User65LikesTweet906,Likes,65,906
User122LikesTweet835,Likes,122,835
User139LikesTweet1292,Likes,139,1292
User106LikesTweet1063,Likes,106,1063
User92LikesTweet525,Likes,92,525
User68LikesTweet698,Likes,68,698
User62LikesTweet851,Likes,62,851
User128LikesTweet656,Likes,128,656
User149LikesTweet983,Likes,149,983
User32LikesTweet522,Likes,32,522
User143LikesTweet894,Likes,143,894
User25LikesTweet155,Likes,25,155
User35LikesTweet1014,Likes,35,1014
User118LikesTweet360,Likes,118,360
User136LikesTweet1323,Likes,136,1323
User103LikesTweet1414,Likes,103,1414
User139LikesTweet1134,Likes,139,1134
User17LikesTweet1276,Likes,17,1276
User109LikesTweet462,Likes,109,462
User39LikesTweet224,Likes,39,224
User54LikesTweet1055,Likes,54,1055
User57LikesTweet1564,Likes,57,1564
User87LikesTweet164,Likes,87,164
User115LikesTweet526,Likes,115,526
User18LikesTweet598,Likes,18,598
User19LikesTweet739,Likes,19,739
User51LikesTweet1401,Likes,51,1401
User68LikesTweet600,Likes,68,600
User98LikesTweet1213,Likes,98,1213
User23LikesTweet947,Likes,23,947
User85LikesTweet188,Likes,85,188
User90LikesTweet980,Likes,90,980
User56LikesTweet512,Likes,56,512
User98LikesTweet1302,Likes,98,1302
User83LikesTweet848,Likes,83,848
User2LikesTweet1410,Likes,2,1410
User39LikesTweet389,Likes,39,389
User125LikesTweet1336,Likes,125,1336
User11LikesTweet925,Likes,11,925
User16LikesTweet431,Likes,16,431
User46LikesTweet1545,Likes,46,1545
User92LikesTweet1018,Likes,92,1018
User71LikesTweet1254,Likes,71,1254
User21LikesTweet983,Likes,21,983
User57LikesTweet1569,Likes,57,1569
User17LikesTweet530,Likes,17,530
User30LikesTweet390,Likes,30,390
User115LikesTweet214,Likes,115,214
User109LikesTweet1235,Likes,109,1235
User48LikesTweet650,Likes,48,650
User80LikesTweet875,Likes,80,875
User37LikesTweet348,Likes,37,348
User68LikesTweet1038,Likes,68,1038
User80LikesTweet683,Likes,80,683
User51LikesTweet1269,Likes,51,1269
User95LikesTweet801,Likes,95,801
User109LikesTweet965,Likes,109,965
User9LikesTweet454,Likes,9,454
User73LikesTweet302,Likes,73,302
User41LikesTweet1205,Likes,41,1205
User80LikesTweet169,Likes,80,169
User123LikesTweet577,Likes,123,577
User56LikesTweet1189,Likes,56,1189
User48LikesTweet1584,Likes,48,1584
User122LikesTweet1046,Likes,122,1046
User63LikesTweet1609,Likes,63,1609
User48LikesTweet1156,Likes,48,1156
User88LikesTweet251,Likes,88,251
User50LikesTweet292,Likes,50,292
User20LikesTweet897,Likes,20,897
User26LikesTweet1013,Likes,26,1013
User49LikesTweet965,Likes,49,965
User18LikesTweet1598,Likes,18,1598
User70LikesTweet1147,Likes,70,1147
User82LikesTweet899,Likes,82,899
User38LikesTweet1607,Likes,38,1607
User52LikesTweet1290,Likes,52,1290
User57LikesTweet1101,Likes,57,1101
User79LikesTweet352,Likes,79,352
User103LikesTweet509,Likes,103,509
User98LikesTweet812,Likes,98,812
User28LikesTweet829,Likes,28,829
User46LikesTweet1022,Likes,46,1022
User88LikesTweet960,Likes,88,960
User22LikesTweet892,Likes,22,892
User18LikesTweet1177,Likes,18,1177
User68LikesTweet959,Likes,68,959
User113LikesTweet239,Likes,113,239
User79LikesTweet433,Likes,79,433
User122LikesTweet305,Likes,122,305
User26LikesTweet1177,Likes,26,1177
User135LikesTweet448,Likes,135,448
User86LikesTweet1059,Likes,86,1059
User103LikesTweet1542,Likes,103,1542
User66LikesTweet1248,Likes,66,1248
User88LikesTweet641,Likes,88,641
User103LikesTweet784,Likes,103,784
User106LikesTweet1300,Likes,106,1300
User26LikesTweet1561,Likes,26,1561
User10LikesTweet490,Likes,10,490
User140LikesTweet1526,Likes,140,1526
User53LikesTweet1476,Likes,53,1476
User134LikesTweet1305,Likes,134,1305
User88LikesTweet994,Likes,88,994
User120LikesTweet1218,Likes,120,1218
User56LikesTweet1214,Likes,56,1214
User34LikesTweet356,Likes,34,356
User126LikesTweet555,Likes,126,555
User141LikesTweet830,Likes,141,830
User48LikesTweet276,Likes,48,276
User93LikesTweet1588,Likes,93,1588
User74LikesTweet511,Likes,74,511
User93LikesTweet227,Likes,93,227
User116LikesTweet733,Likes,116,733
User146LikesTweet1636,Likes,146,1636
User144LikesTweet1119,Likes,144,1119
User123LikesTweet1569,Likes,123,1569
User93LikesTweet1250,Likes,93,1250
User102LikesTweet1586,Likes,102,1586
User105LikesTweet1152,Likes,105,1152
User91LikesTweet1043,Likes,91,1043
User30LikesTweet1294,Likes,30,1294
User40LikesTweet252,Likes,40,252
User18LikesTweet604,Likes,18,604
User147LikesTweet386,Likes,147,386
User82LikesTweet768,Likes,82,768
User103LikesTweet1346,Likes,103,1346
User72LikesTweet447,Likes,72,447
User10LikesTweet228,Likes,10,228
User71LikesTweet1495,Likes,71,1495
User13LikesTweet1195,Likes,13,1195
User104LikesTweet622,Likes,104,622
User82LikesTweet1577,Likes,82,1577
User81LikesTweet270,Likes,81,270
User106LikesTweet887,Likes,106,887
User124LikesTweet991,Likes,124,991
User140LikesTweet1412,Likes,140,1412
User132LikesTweet246,Likes,132,246
User113LikesTweet1271,Likes,113,1271
User12LikesTweet1010,Likes,12,1010
User119LikesTweet1506,Likes,119,1506
User76LikesTweet578,Likes,76,578
User13LikesTweet1477,Likes,13,1477
User116LikesTweet1329,Likes,116,1329
User87LikesTweet532,Likes,87,532
User61LikesTweet1370,Likes,61,1370
User52LikesTweet787,Likes,52,787
User79LikesTweet667,Likes,79,667
User113LikesTweet1626,Likes,113,1626
User3LikesTweet760,Likes,3,760
User116LikesTweet1497,Likes,116,1497
User3LikesTweet1148,Likes,3,1148
User51LikesTweet1617,Likes,51,1617
User35LikesTweet1648,Likes,35,1648
User65LikesTweet474,Likes,65,474
User19LikesTweet1484,Likes,19,1484
User80LikesTweet993,Likes,80,993
User125LikesTweet1503,Likes,125,1503
User111LikesTweet1101,Likes,111,1101
User21LikesTweet655,Likes,21,655
User29LikesTweet1619,Likes,29,1619
User36LikesTweet380,Likes,36,380
User23LikesTweet1164,Likes,23,1164
User38LikesTweet252,Likes,38,252
User90LikesTweet1555,Likes,90,1555
User28LikesTweet1571,Likes,28,1571
User36LikesTweet528,Likes,36,528
User74LikesTweet819,Likes,74,819
User144LikesTweet662,Likes,144,662
User112LikesTweet342,Likes,112,342
User105LikesTweet342,Likes,105,342
User142LikesTweet929,Likes,142,929
User118LikesTweet1590,Likes,118,1590
User61LikesTweet1024,Likes,61,1024
User10LikesTweet561,Likes,10,561
User29LikesTweet252,Likes,29,252
User119LikesTweet1047,Likes,119,1047
User36LikesTweet1096,Likes,36,1096
User109LikesTweet1060,Likes,109,1060
User130LikesTweet285,Likes,130,285
User119LikesTweet414,Likes,119,414
User143LikesTweet378,Likes,143,378
User118LikesTweet1256,Likes,118,1256
User137LikesTweet1110,Likes,137,1110
User47LikesTweet1583,Likes,47,1583
User120LikesTweet577,Likes,120,577
User31LikesTweet408,Likes,31,408
User126LikesTweet1237,Likes,126,1237
User125LikesTweet520,Likes,125,520
User11LikesTweet1054,Likes,11,1054
User133LikesTweet1297,Likes,133,1297
User57LikesTweet1092,Likes,57,1092
User126LikesTweet168,Likes,126,168
User3LikesTweet526,Likes,3,526
User24LikesTweet1453,Likes,24,1453
User38LikesTweet890,Likes,38,890
User92LikesTweet658,Likes,92,658
User35LikesTweet718,Likes,35,718
User40LikesTweet737,Likes,40,737
User70LikesTweet279,Likes,70,279
