"~id",~label,~from,~to
User90RetweetsTweet841,Retweets,90,841
User103RetweetsTweet421,Retweets,103,421
User129RetweetsTweet440,Retweets,129,440
User4RetweetsTweet280,Retweets,4,280
User91RetweetsTweet636,Retweets,91,636
User106RetweetsTweet923,Retweets,106,923
User57RetweetsTweet1442,Retweets,57,1442
User34RetweetsTweet1151,Retweets,34,1151
User50RetweetsTweet999,Retweets,50,999
User112RetweetsTweet680,Retweets,112,680
User132RetweetsTweet1364,Retweets,132,1364
User70RetweetsTweet233,Retweets,70,233
User26RetweetsTweet1132,Retweets,26,1132
User43RetweetsTweet539,Retweets,43,539
User27RetweetsTweet1120,Retweets,27,1120
User115RetweetsTweet1112,Retweets,115,1112
User75RetweetsTweet992,Retweets,75,992
User149RetweetsTweet1398,Retweets,149,1398
User6RetweetsTweet1478,Retweets,6,1478
User68RetweetsTweet1596,Retweets,68,1596
User112RetweetsTweet1240,Retweets,112,1240
User55RetweetsTweet529,Retweets,55,529
User52RetweetsTweet844,Retweets,52,844
User105RetweetsTweet1210,Retweets,105,1210
User149RetweetsTweet687,Retweets,149,687
User58RetweetsTweet592,Retweets,58,592
User143RetweetsTweet706,Retweets,143,706
User94RetweetsTweet992,Retweets,94,992
User111RetweetsTweet1054,Retweets,111,1054
User34RetweetsTweet676,Retweets,34,676
User21RetweetsTweet595,Retweets,21,595
User74RetweetsTweet1646,Retweets,74,1646
User136RetweetsTweet190,Retweets,136,190
User9RetweetsTweet1066,Retweets,9,1066
User10RetweetsTweet435,Retweets,10,435
User51RetweetsTweet692,Retweets,51,692
User60RetweetsTweet575,Retweets,60,575
User136RetweetsTweet360,Retweets,136,360
User41RetweetsTweet911,Retweets,41,911
User89RetweetsTweet868,Retweets,89,868
User55RetweetsTweet1426,Retweets,55,1426
User126RetweetsTweet1266,Retweets,126,1266
User57RetweetsTweet1388,Retweets,57,1388
User61RetweetsTweet900,Retweets,61,900
User144RetweetsTweet971,Retweets,144,971
User64RetweetsTweet960,Retweets,64,960
User67RetweetsTweet790,Retweets,67,790
User106RetweetsTweet421,Retweets,106,421
User31RetweetsTweet923,Retweets,31,923
User40RetweetsTweet1267,Retweets,40,1267
User85RetweetsTweet1130,Retweets,85,1130
User35RetweetsTweet553,Retweets,35,553
User119RetweetsTweet451,Retweets,119,451
User80RetweetsTweet1274,Retweets,80,1274
User118RetweetsTweet1019,Retweets,118,1019
User138RetweetsTweet1530,Retweets,138,1530
User38RetweetsTweet1235,Retweets,38,1235
User111RetweetsTweet1162,Retweets,111,1162
User2RetweetsTweet1333,Retweets,2,1333
User112RetweetsTweet483,Retweets,112,483
User71RetweetsTweet1007,Retweets,71,1007
User11RetweetsTweet192,Retweets,11,192
User119RetweetsTweet944,Retweets,119,944
User76RetweetsTweet1162,Retweets,76,1162
User34RetweetsTweet1292,Retweets,34,1292
User25RetweetsTweet1135,Retweets,25,1135
User117RetweetsTweet1017,Retweets,117,1017
User37RetweetsTweet270,Retweets,37,270
User89RetweetsTweet1238,Retweets,89,1238
User80RetweetsTweet1457,Retweets,80,1457
User93RetweetsTweet555,Retweets,93,555
User110RetweetsTweet1107,Retweets,110,1107
User42RetweetsTweet1244,Retweets,42,1244
User15RetweetsTweet380,Retweets,15,380
User61RetweetsTweet706,Retweets,61,706
User12RetweetsTweet436,Retweets,12,436
User95RetweetsTweet1435,Retweets,95,1435
User129RetweetsTweet632,Retweets,129,632
User74RetweetsTweet1026,Retweets,74,1026
User90RetweetsTweet195,Retweets,90,195
User130RetweetsTweet919,Retweets,130,919
User95RetweetsTweet167,Retweets,95,167
User15RetweetsTweet919,Retweets,15,919
User112RetweetsTweet924,Retweets,112,924
User13RetweetsTweet1031,Retweets,13,1031
User138RetweetsTweet277,Retweets,138,277
User16RetweetsTweet935,Retweets,16,935
User141RetweetsTweet296,Retweets,141,296
User109RetweetsTweet831,Retweets,109,831
User46RetweetsTweet1248,Retweets,46,1248
User107RetweetsTweet1119,Retweets,107,1119
User61RetweetsTweet415,Retweets,61,415
User22RetweetsTweet985,Retweets,22,985
User61RetweetsTweet1069,Retweets,61,1069
User129RetweetsTweet1619,Retweets,129,1619
User98RetweetsTweet1167,Retweets,98,1167
User122RetweetsTweet254,Retweets,122,254
User147RetweetsTweet1397,Retweets,147,1397
User128RetweetsTweet1484,Retweets,128,1484
User131RetweetsTweet1603,Retweets,131,1603
User44RetweetsTweet747,Retweets,44,747
User44RetweetsTweet1102,Retweets,44,1102
User27RetweetsTweet1470,Retweets,27,1470
User29RetweetsTweet193,Retweets,29,193
User48RetweetsTweet1279,Retweets,48,1279
User122RetweetsTweet1277,Retweets,122,1277
User147RetweetsTweet497,Retweets,147,497
User129RetweetsTweet1449,Retweets,129,1449
User80RetweetsTweet903,Retweets,80,903
User139RetweetsTweet860,Retweets,139,860
User69RetweetsTweet245,Retweets,69,245
User98RetweetsTweet877,Retweets,98,877
User140RetweetsTweet1187,Retweets,140,1187
User36RetweetsTweet876,Retweets,36,876
User3RetweetsTweet1404,Retweets,3,1404
User72RetweetsTweet563,Retweets,72,563
User28RetweetsTweet309,Retweets,28,309
User83RetweetsTweet1210,Retweets,83,1210
User107RetweetsTweet228,Retweets,107,228
User87RetweetsTweet460,Retweets,87,460
User22RetweetsTweet195,Retweets,22,195
User144RetweetsTweet400,Retweets,144,400
User33RetweetsTweet960,Retweets,33,960
User9RetweetsTweet1313,Retweets,9,1313
User87RetweetsTweet681,Retweets,87,681
User136RetweetsTweet160,Retweets,136,160
User48RetweetsTweet1340,Retweets,48,1340
User118RetweetsTweet1276,Retweets,118,1276
User64RetweetsTweet534,Retweets,64,534
User14RetweetsTweet1427,Retweets,14,1427
User84RetweetsTweet745,Retweets,84,745
User8RetweetsTweet714,Retweets,8,714
User140RetweetsTweet257,Retweets,140,257
User122RetweetsTweet225,Retweets,122,225
User107RetweetsTweet799,Retweets,107,799
User106RetweetsTweet695,Retweets,106,695
User149RetweetsTweet1224,Retweets,149,1224
User93RetweetsTweet463,Retweets,93,463
User1RetweetsTweet1160,Retweets,1,1160
User133RetweetsTweet164,Retweets,133,164
User84RetweetsTweet1467,Retweets,84,1467
User70RetweetsTweet937,Retweets,70,937
User111RetweetsTweet1371,Retweets,111,1371
User97RetweetsTweet1009,Retweets,97,1009
User74RetweetsTweet440,Retweets,74,440
User55RetweetsTweet1165,Retweets,55,1165
User81RetweetsTweet616,Retweets,81,616
User110RetweetsTweet972,Retweets,110,972
User120RetweetsTweet1569,Retweets,120,1569
User27RetweetsTweet787,Retweets,27,787
User68RetweetsTweet1253,Retweets,68,1253
User41RetweetsTweet282,Retweets,41,282
User149RetweetsTweet1125,Retweets,149,1125
User4RetweetsTweet1382,Retweets,4,1382
User3RetweetsTweet946,Retweets,3,946
User52RetweetsTweet1140,Retweets,52,1140
User54RetweetsTweet777,Retweets,54,777
User139RetweetsTweet1369,Retweets,139,1369
User24RetweetsTweet680,Retweets,24,680
User85RetweetsTweet352,Retweets,85,352
User133RetweetsTweet810,Retweets,133,810
User23RetweetsTweet761,Retweets,23,761
User93RetweetsTweet941,Retweets,93,941
User110RetweetsTweet455,Retweets,110,455
User31RetweetsTweet948,Retweets,31,948
User37RetweetsTweet1046,Retweets,37,1046
User43RetweetsTweet207,Retweets,43,207
User24RetweetsTweet1253,Retweets,24,1253
User128RetweetsTweet1438,Retweets,128,1438
User30RetweetsTweet346,Retweets,30,346
User89RetweetsTweet814,Retweets,89,814
User120RetweetsTweet398,Retweets,120,398
User50RetweetsTweet1328,Retweets,50,1328
User104RetweetsTweet812,Retweets,104,812
User144RetweetsTweet226,Retweets,144,226
User117RetweetsTweet1313,Retweets,117,1313
User88RetweetsTweet374,Retweets,88,374
User26RetweetsTweet1190,Retweets,26,1190
User90RetweetsTweet1001,Retweets,90,1001
User16RetweetsTweet1430,Retweets,16,1430
User122RetweetsTweet868,Retweets,122,868
User125RetweetsTweet907,Retweets,125,907
User23RetweetsTweet561,Retweets,23,561
User25RetweetsTweet955,Retweets,25,955
User115RetweetsTweet469,Retweets,115,469
User49RetweetsTweet1617,Retweets,49,1617
User62RetweetsTweet1531,Retweets,62,1531
User106RetweetsTweet753,Retweets,106,753
User15RetweetsTweet924,Retweets,15,924
User89RetweetsTweet283,Retweets,89,283
User12RetweetsTweet151,Retweets,12,151
User56RetweetsTweet194,Retweets,56,194
User65RetweetsTweet1231,Retweets,65,1231
User19RetweetsTweet786,Retweets,19,786
User92RetweetsTweet390,Retweets,92,390
User36RetweetsTweet1288,Retweets,36,1288
User91RetweetsTweet1458,Retweets,91,1458
User83RetweetsTweet930,Retweets,83,930
User29RetweetsTweet931,Retweets,29,931
User22RetweetsTweet1574,Retweets,22,1574
User38RetweetsTweet1588,Retweets,38,1588
User125RetweetsTweet640,Retweets,125,640
User26RetweetsTweet1359,Retweets,26,1359
User36RetweetsTweet770,Retweets,36,770
User98RetweetsTweet667,Retweets,98,667
User33RetweetsTweet1361,Retweets,33,1361
User95RetweetsTweet1214,Retweets,95,1214
User63RetweetsTweet893,Retweets,63,893
User124RetweetsTweet731,Retweets,124,731
User13RetweetsTweet644,Retweets,13,644
User31RetweetsTweet188,Retweets,31,188
User78RetweetsTweet1228,Retweets,78,1228
User74RetweetsTweet1429,Retweets,74,1429
User97RetweetsTweet1581,Retweets,97,1581
User74RetweetsTweet828,Retweets,74,828
User27RetweetsTweet1615,Retweets,27,1615
User20RetweetsTweet1416,Retweets,20,1416
User74RetweetsTweet176,Retweets,74,176
User78RetweetsTweet809,Retweets,78,809
User103RetweetsTweet1297,Retweets,103,1297
User48RetweetsTweet569,Retweets,48,569
User93RetweetsTweet398,Retweets,93,398
User95RetweetsTweet1363,Retweets,95,1363
User137RetweetsTweet1550,Retweets,137,1550
User91RetweetsTweet281,Retweets,91,281
User65RetweetsTweet1572,Retweets,65,1572
User30RetweetsTweet369,Retweets,30,369
User110RetweetsTweet1627,Retweets,110,1627
User134RetweetsTweet1380,Retweets,134,1380
User64RetweetsTweet1186,Retweets,64,1186
User50RetweetsTweet1431,Retweets,50,1431
User5RetweetsTweet875,Retweets,5,875
User46RetweetsTweet750,Retweets,46,750
User7RetweetsTweet618,Retweets,7,618
User126RetweetsTweet1198,Retweets,126,1198
User86RetweetsTweet1118,Retweets,86,1118
User29RetweetsTweet1051,Retweets,29,1051
User16RetweetsTweet597,Retweets,16,597
User131RetweetsTweet1604,Retweets,131,1604
User6RetweetsTweet1136,Retweets,6,1136
User143RetweetsTweet1589,Retweets,143,1589
User134RetweetsTweet381,Retweets,134,381
User47RetweetsTweet473,Retweets,47,473
User71RetweetsTweet982,Retweets,71,982
User46RetweetsTweet1074,Retweets,46,1074
User36RetweetsTweet426,Retweets,36,426
User27RetweetsTweet1233,Retweets,27,1233
User77RetweetsTweet867,Retweets,77,867
User149RetweetsTweet1585,Retweets,149,1585
User68RetweetsTweet286,Retweets,68,286
User87RetweetsTweet1571,Retweets,87,1571
User128RetweetsTweet567,Retweets,128,567
User82RetweetsTweet581,Retweets,82,581
User116RetweetsTweet1356,Retweets,116,1356
User94RetweetsTweet1100,Retweets,94,1100
User24RetweetsTweet351,Retweets,24,351
User17RetweetsTweet1100,Retweets,17,1100
User17RetweetsTweet213,Retweets,17,213
User87RetweetsTweet976,Retweets,87,976
User135RetweetsTweet665,Retweets,135,665
User55RetweetsTweet693,Retweets,55,693
User144RetweetsTweet1164,Retweets,144,1164
User94RetweetsTweet1446,Retweets,94,1446
User67RetweetsTweet256,Retweets,67,256
User84RetweetsTweet1174,Retweets,84,1174
User17RetweetsTweet1296,Retweets,17,1296
User58RetweetsTweet1526,Retweets,58,1526
User2RetweetsTweet474,Retweets,2,474
User77RetweetsTweet1569,Retweets,77,1569
User91RetweetsTweet580,Retweets,91,580
User71RetweetsTweet404,Retweets,71,404
User138RetweetsTweet193,Retweets,138,193
User141RetweetsTweet396,Retweets,141,396
User10RetweetsTweet1025,Retweets,10,1025
User118RetweetsTweet1128,Retweets,118,1128
User126RetweetsTweet505,Retweets,126,505
User129RetweetsTweet1405,Retweets,129,1405
User91RetweetsTweet711,Retweets,91,711
User29RetweetsTweet1029,Retweets,29,1029
User98RetweetsTweet192,Retweets,98,192
User109RetweetsTweet1604,Retweets,109,1604
User5RetweetsTweet1547,Retweets,5,1547
User11RetweetsTweet948,Retweets,11,948
User95RetweetsTweet303,Retweets,95,303
User100RetweetsTweet1355,Retweets,100,1355
User137RetweetsTweet1232,Retweets,137,1232
User15RetweetsTweet1050,Retweets,15,1050
User144RetweetsTweet336,Retweets,144,336
User147RetweetsTweet478,Retweets,147,478
User49RetweetsTweet1331,Retweets,49,1331
User35RetweetsTweet915,Retweets,35,915
User115RetweetsTweet1083,Retweets,115,1083
User120RetweetsTweet394,Retweets,120,394
User99RetweetsTweet1194,Retweets,99,1194
User49RetweetsTweet819,Retweets,49,819
User50RetweetsTweet524,Retweets,50,524
User126RetweetsTweet508,Retweets,126,508
User95RetweetsTweet215,Retweets,95,215
User65RetweetsTweet360,Retweets,65,360
User25RetweetsTweet1436,Retweets,25,1436
User53RetweetsTweet487,Retweets,53,487
User149RetweetsTweet1038,Retweets,149,1038
User11RetweetsTweet1558,Retweets,11,1558
User111RetweetsTweet1564,Retweets,111,1564
User77RetweetsTweet488,Retweets,77,488
User43RetweetsTweet895,Retweets,43,895
User88RetweetsTweet1365,Retweets,88,1365
User39RetweetsTweet842,Retweets,39,842
User23RetweetsTweet399,Retweets,23,399
User130RetweetsTweet1501,Retweets,130,1501
User102RetweetsTweet519,Retweets,102,519
User77RetweetsTweet648,Retweets,77,648
User9RetweetsTweet172,Retweets,9,172
User73RetweetsTweet961,Retweets,73,961
User88RetweetsTweet1098,Retweets,88,1098
User118RetweetsTweet225,Retweets,118,225
User39RetweetsTweet281,Retweets,39,281
User67RetweetsTweet1323,Retweets,67,1323
User57RetweetsTweet1419,Retweets,57,1419
User41RetweetsTweet434,Retweets,41,434
User131RetweetsTweet981,Retweets,131,981
User107RetweetsTweet961,Retweets,107,961
User59RetweetsTweet1134,Retweets,59,1134
User56RetweetsTweet708,Retweets,56,708
User71RetweetsTweet636,Retweets,71,636
User114RetweetsTweet200,Retweets,114,200
User146RetweetsTweet1095,Retweets,146,1095
User78RetweetsTweet962,Retweets,78,962
User107RetweetsTweet1480,Retweets,107,1480
User16RetweetsTweet1023,Retweets,16,1023
User98RetweetsTweet1123,Retweets,98,1123
User116RetweetsTweet1248,Retweets,116,1248
User145RetweetsTweet684,Retweets,145,684
User6RetweetsTweet607,Retweets,6,607
User1RetweetsTweet151,Retweets,1,151
User115RetweetsTweet415,Retweets,115,415
User113RetweetsTweet773,Retweets,113,773
User2RetweetsTweet764,Retweets,2,764
User117RetweetsTweet832,Retweets,117,832
User88RetweetsTweet1354,Retweets,88,1354
User138RetweetsTweet433,Retweets,138,433
User95RetweetsTweet1542,Retweets,95,1542
User26RetweetsTweet245,Retweets,26,245
User108RetweetsTweet1430,Retweets,108,1430
User42RetweetsTweet1392,Retweets,42,1392
User130RetweetsTweet1594,Retweets,130,1594
User73RetweetsTweet1300,Retweets,73,1300
User101RetweetsTweet303,Retweets,101,303
User102RetweetsTweet174,Retweets,102,174
User78RetweetsTweet1638,Retweets,78,1638
User69RetweetsTweet1570,Retweets,69,1570
User119RetweetsTweet596,Retweets,119,596
User103RetweetsTweet625,Retweets,103,625
User75RetweetsTweet1433,Retweets,75,1433
User104RetweetsTweet668,Retweets,104,668
User115RetweetsTweet755,Retweets,115,755
User100RetweetsTweet557,Retweets,100,557
User42RetweetsTweet1077,Retweets,42,1077
User148RetweetsTweet553,Retweets,148,553
User8RetweetsTweet1141,Retweets,8,1141
User74RetweetsTweet347,Retweets,74,347
User128RetweetsTweet369,Retweets,128,369
User1RetweetsTweet1293,Retweets,1,1293
User111RetweetsTweet221,Retweets,111,221
User51RetweetsTweet173,Retweets,51,173
User19RetweetsTweet1400,Retweets,19,1400
User96RetweetsTweet671,Retweets,96,671
User136RetweetsTweet559,Retweets,136,559
User64RetweetsTweet177,Retweets,64,177
User37RetweetsTweet1631,Retweets,37,1631
User4RetweetsTweet716,Retweets,4,716
User89RetweetsTweet1607,Retweets,89,1607
User43RetweetsTweet1326,Retweets,43,1326
User114RetweetsTweet1435,Retweets,114,1435
User51RetweetsTweet1068,Retweets,51,1068
User113RetweetsTweet1281,Retweets,113,1281
User128RetweetsTweet1359,Retweets,128,1359
User13RetweetsTweet686,Retweets,13,686
User90RetweetsTweet849,Retweets,90,849
User74RetweetsTweet854,Retweets,74,854
User28RetweetsTweet1418,Retweets,28,1418
User4RetweetsTweet919,Retweets,4,919
User41RetweetsTweet478,Retweets,41,478
User102RetweetsTweet897,Retweets,102,897
User102RetweetsTweet343,Retweets,102,343
User19RetweetsTweet206,Retweets,19,206
User87RetweetsTweet512,Retweets,87,512
User122RetweetsTweet399,Retweets,122,399
User13RetweetsTweet739,Retweets,13,739
User6RetweetsTweet1570,Retweets,6,1570
User3RetweetsTweet360,Retweets,3,360
User43RetweetsTweet1414,Retweets,43,1414
User51RetweetsTweet1185,Retweets,51,1185
User74RetweetsTweet1574,Retweets,74,1574
User89RetweetsTweet765,Retweets,89,765
User83RetweetsTweet539,Retweets,83,539
User4RetweetsTweet513,Retweets,4,513
User46RetweetsTweet278,Retweets,46,278
User27RetweetsTweet1175,Retweets,27,1175
User145RetweetsTweet446,Retweets,145,446
User34RetweetsTweet554,Retweets,34,554
User59RetweetsTweet630,Retweets,59,630
User28RetweetsTweet1545,Retweets,28,1545
User63RetweetsTweet410,Retweets,63,410
User129RetweetsTweet884,Retweets,129,884
User103RetweetsTweet406,Retweets,103,406
User29RetweetsTweet262,Retweets,29,262
User105RetweetsTweet411,Retweets,105,411
User92RetweetsTweet159,Retweets,92,159
User135RetweetsTweet1519,Retweets,135,1519
User145RetweetsTweet528,Retweets,145,528
User65RetweetsTweet1123,Retweets,65,1123
User123RetweetsTweet357,Retweets,123,357
User36RetweetsTweet1325,Retweets,36,1325
User103RetweetsTweet444,Retweets,103,444
User37RetweetsTweet1413,Retweets,37,1413
User132RetweetsTweet235,Retweets,132,235
User80RetweetsTweet311,Retweets,80,311
User94RetweetsTweet1146,Retweets,94,1146
User40RetweetsTweet1000,Retweets,40,1000
User79RetweetsTweet540,Retweets,79,540
User37RetweetsTweet1452,Retweets,37,1452
User121RetweetsTweet1072,Retweets,121,1072
User95RetweetsTweet1315,Retweets,95,1315
User140RetweetsTweet1333,Retweets,140,1333
User46RetweetsTweet1438,Retweets,46,1438
User42RetweetsTweet561,Retweets,42,561
User89RetweetsTweet410,Retweets,89,410
User50RetweetsTweet857,Retweets,50,857
User144RetweetsTweet1076,Retweets,144,1076
User59RetweetsTweet1132,Retweets,59,1132
User136RetweetsTweet1516,Retweets,136,1516
User139RetweetsTweet1255,Retweets,139,1255
User97RetweetsTweet442,Retweets,97,442
User89RetweetsTweet166,Retweets,89,166
User6RetweetsTweet896,Retweets,6,896
User38RetweetsTweet555,Retweets,38,555
User136RetweetsTweet1518,Retweets,136,1518
User34RetweetsTweet689,Retweets,34,689
User118RetweetsTweet500,Retweets,118,500
User56RetweetsTweet1043,Retweets,56,1043
User82RetweetsTweet231,Retweets,82,231
User33RetweetsTweet414,Retweets,33,414
User4RetweetsTweet780,Retweets,4,780
User142RetweetsTweet1564,Retweets,142,1564
User46RetweetsTweet1402,Retweets,46,1402
User116RetweetsTweet375,Retweets,116,375
User15RetweetsTweet1609,Retweets,15,1609
User4RetweetsTweet1526,Retweets,4,1526
User101RetweetsTweet473,Retweets,101,473
User45RetweetsTweet361,Retweets,45,361
User37RetweetsTweet1278,Retweets,37,1278
User19RetweetsTweet1387,Retweets,19,1387
User144RetweetsTweet1393,Retweets,144,1393
User115RetweetsTweet1198,Retweets,115,1198
User65RetweetsTweet1306,Retweets,65,1306
User81RetweetsTweet190,Retweets,81,190
User116RetweetsTweet959,Retweets,116,959
User129RetweetsTweet196,Retweets,129,196
User81RetweetsTweet1548,Retweets,81,1548
User84RetweetsTweet1524,Retweets,84,1524
User63RetweetsTweet1501,Retweets,63,1501
User121RetweetsTweet1135,Retweets,121,1135
User73RetweetsTweet905,Retweets,73,905
User135RetweetsTweet787,Retweets,135,787
User31RetweetsTweet1266,Retweets,31,1266
User96RetweetsTweet1642,Retweets,96,1642
User123RetweetsTweet284,Retweets,123,284
User79RetweetsTweet722,Retweets,79,722
User10RetweetsTweet379,Retweets,10,379
User78RetweetsTweet448,Retweets,78,448
User26RetweetsTweet1083,Retweets,26,1083
User38RetweetsTweet676,Retweets,38,676
User56RetweetsTweet592,Retweets,56,592
User96RetweetsTweet821,Retweets,96,821
User100RetweetsTweet1195,Retweets,100,1195
User17RetweetsTweet266,Retweets,17,266
User55RetweetsTweet210,Retweets,55,210
User110RetweetsTweet864,Retweets,110,864
User145RetweetsTweet936,Retweets,145,936
User7RetweetsTweet696,Retweets,7,696
User14RetweetsTweet459,Retweets,14,459
User62RetweetsTweet1421,Retweets,62,1421
User70RetweetsTweet1525,Retweets,70,1525
User40RetweetsTweet476,Retweets,40,476
User149RetweetsTweet1536,Retweets,149,1536
User55RetweetsTweet919,Retweets,55,919
User16RetweetsTweet1428,Retweets,16,1428
User71RetweetsTweet1603,Retweets,71,1603
User64RetweetsTweet1211,Retweets,64,1211
User61RetweetsTweet1365,Retweets,61,1365
User126RetweetsTweet496,Retweets,126,496
User122RetweetsTweet1159,Retweets,122,1159
User142RetweetsTweet1280,Retweets,142,1280
User140RetweetsTweet643,Retweets,140,643
User128RetweetsTweet1524,Retweets,128,1524
User88RetweetsTweet245,Retweets,88,245
User19RetweetsTweet450,Retweets,19,450
User41RetweetsTweet1614,Retweets,41,1614
User13RetweetsTweet751,Retweets,13,751
User110RetweetsTweet336,Retweets,110,336
User66RetweetsTweet202,Retweets,66,202
User60RetweetsTweet544,Retweets,60,544
User146RetweetsTweet1080,Retweets,146,1080
User122RetweetsTweet631,Retweets,122,631
User135RetweetsTweet1610,Retweets,135,1610
User67RetweetsTweet1638,Retweets,67,1638
User101RetweetsTweet1500,Retweets,101,1500
User7RetweetsTweet297,Retweets,7,297
User115RetweetsTweet546,Retweets,115,546
User44RetweetsTweet1217,Retweets,44,1217
User35RetweetsTweet1362,Retweets,35,1362
User39RetweetsTweet1158,Retweets,39,1158
User102RetweetsTweet1223,Retweets,102,1223
User68RetweetsTweet869,Retweets,68,869
User43RetweetsTweet1613,Retweets,43,1613
User39RetweetsTweet775,Retweets,39,775
User126RetweetsTweet628,Retweets,126,628
User90RetweetsTweet260,Retweets,90,260
User64RetweetsTweet691,Retweets,64,691
User21RetweetsTweet1162,Retweets,21,1162
User32RetweetsTweet1453,Retweets,32,1453
User18RetweetsTweet477,Retweets,18,477
User38RetweetsTweet1629,Retweets,38,1629
User8RetweetsTweet1585,Retweets,8,1585
User25RetweetsTweet1586,Retweets,25,1586
User130RetweetsTweet657,Retweets,130,657
User36RetweetsTweet514,Retweets,36,514
User7RetweetsTweet370,Retweets,7,370
User133RetweetsTweet454,Retweets,133,454
User4RetweetsTweet811,Retweets,4,811
User53RetweetsTweet926,Retweets,53,926
User41RetweetsTweet1238,Retweets,41,1238
User100RetweetsTweet1219,Retweets,100,1219
User92RetweetsTweet1533,Retweets,92,1533
User102RetweetsTweet153,Retweets,102,153
User112RetweetsTweet767,Retweets,112,767
User120RetweetsTweet1506,Retweets,120,1506
User116RetweetsTweet1161,Retweets,116,1161
User27RetweetsTweet281,Retweets,27,281
User131RetweetsTweet220,Retweets,131,220
User123RetweetsTweet1362,Retweets,123,1362
User146RetweetsTweet667,Retweets,146,667
User85RetweetsTweet963,Retweets,85,963
User146RetweetsTweet1026,Retweets,146,1026
User134RetweetsTweet1608,Retweets,134,1608
User125RetweetsTweet422,Retweets,125,422
User134RetweetsTweet395,Retweets,134,395
User109RetweetsTweet892,Retweets,109,892
User10RetweetsTweet1421,Retweets,10,1421
User25RetweetsTweet266,Retweets,25,266
User84RetweetsTweet1345,Retweets,84,1345
User39RetweetsTweet562,Retweets,39,562
User72RetweetsTweet980,Retweets,72,980
User149RetweetsTweet557,Retweets,149,557
User16RetweetsTweet1280,Retweets,16,1280
User75RetweetsTweet512,Retweets,75,512
User44RetweetsTweet1428,Retweets,44,1428
User53RetweetsTweet697,Retweets,53,697
User34RetweetsTweet1091,Retweets,34,1091
User36RetweetsTweet1200,Retweets,36,1200
User24RetweetsTweet230,Retweets,24,230
User131RetweetsTweet812,Retweets,131,812
User46RetweetsTweet821,Retweets,46,821
User3RetweetsTweet433,Retweets,3,433
User133RetweetsTweet248,Retweets,133,248
User51RetweetsTweet626,Retweets,51,626
User15RetweetsTweet711,Retweets,15,711
User53RetweetsTweet679,Retweets,53,679
User69RetweetsTweet946,Retweets,69,946
User54RetweetsTweet204,Retweets,54,204
User78RetweetsTweet1242,Retweets,78,1242
User44RetweetsTweet1639,Retweets,44,1639
User53RetweetsTweet855,Retweets,53,855
User74RetweetsTweet703,Retweets,74,703
User65RetweetsTweet1546,Retweets,65,1546
User27RetweetsTweet1469,Retweets,27,1469
User33RetweetsTweet166,Retweets,33,166
User46RetweetsTweet1072,Retweets,46,1072
User143RetweetsTweet641,Retweets,143,641
User122RetweetsTweet1404,Retweets,122,1404
User49RetweetsTweet791,Retweets,49,791
User113RetweetsTweet929,Retweets,113,929
User37RetweetsTweet593,Retweets,37,593
User146RetweetsTweet867,Retweets,146,867
User141RetweetsTweet169,Retweets,141,169
User27RetweetsTweet711,Retweets,27,711
User122RetweetsTweet1543,Retweets,122,1543
User118RetweetsTweet342,Retweets,118,342
User128RetweetsTweet1318,Retweets,128,1318
User138RetweetsTweet1570,Retweets,138,1570
User48RetweetsTweet1564,Retweets,48,1564
User67RetweetsTweet1354,Retweets,67,1354
User28RetweetsTweet238,Retweets,28,238
User53RetweetsTweet1450,Retweets,53,1450
User42RetweetsTweet901,Retweets,42,901
User82RetweetsTweet335,Retweets,82,335
User13RetweetsTweet1088,Retweets,13,1088
User6RetweetsTweet499,Retweets,6,499
User97RetweetsTweet1190,Retweets,97,1190
User112RetweetsTweet1512,Retweets,112,1512
User7RetweetsTweet1278,Retweets,7,1278
User104RetweetsTweet819,Retweets,104,819
User119RetweetsTweet904,Retweets,119,904
User136RetweetsTweet1066,Retweets,136,1066
User75RetweetsTweet1105,Retweets,75,1105
User127RetweetsTweet1243,Retweets,127,1243
User98RetweetsTweet1624,Retweets,98,1624
User34RetweetsTweet798,Retweets,34,798
User22RetweetsTweet1123,Retweets,22,1123
User69RetweetsTweet618,Retweets,69,618
User95RetweetsTweet913,Retweets,95,913
User104RetweetsTweet1463,Retweets,104,1463
User80RetweetsTweet936,Retweets,80,936
User67RetweetsTweet1514,Retweets,67,1514
User51RetweetsTweet970,Retweets,51,970
User9RetweetsTweet232,Retweets,9,232
User121RetweetsTweet880,Retweets,121,880
User128RetweetsTweet942,Retweets,128,942
User147RetweetsTweet690,Retweets,147,690
User102RetweetsTweet1248,Retweets,102,1248
User31RetweetsTweet1270,Retweets,31,1270
User31RetweetsTweet1134,Retweets,31,1134
User100RetweetsTweet210,Retweets,100,210
User130RetweetsTweet662,Retweets,130,662
User28RetweetsTweet1622,Retweets,28,1622
User45RetweetsTweet237,Retweets,45,237
User127RetweetsTweet1400,Retweets,127,1400
User84RetweetsTweet715,Retweets,84,715
User110RetweetsTweet955,Retweets,110,955
User23RetweetsTweet1060,Retweets,23,1060
User60RetweetsTweet1467,Retweets,60,1467
User91RetweetsTweet328,Retweets,91,328
User32RetweetsTweet1467,Retweets,32,1467
User144RetweetsTweet1136,Retweets,144,1136
User132RetweetsTweet919,Retweets,132,919
User145RetweetsTweet855,Retweets,145,855
User97RetweetsTweet709,Retweets,97,709
User79RetweetsTweet1491,Retweets,79,1491
