~id, ~label,ciknumber:String 
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001207017,'holder','0001207017'
0001115418,'holder','0001115418'
0001082020,'holder','0001082020'
0000102909,'holder','0000102909'
0001021223,'holder','0001021223'
0001021642,'holder','0001021642'
0001040508,'holder','0001040508'
0001021249,'holder','0001021249'
0001029730,'holder','0001029730'
0000102909,'holder','0000102909'
0001037389,'holder','0001037389'
0001015083,'holder','0001015083'
0000102909,'holder','0000102909'
0001158583,'holder','0001158583'
0001037389,'holder','0001037389'
0001040188,'holder','0001040188'
0001056825,'holder','0001056825'
0001037389,'holder','0001037389'
0001102578,'holder','0001102578'
0001021249,'holder','0001021249'
0001040188,'holder','0001040188'
0001115418,'holder','0001115418'
0001040188,'holder','0001040188'
0001207017,'holder','0001207017'
0001054074,'holder','0001054074'
0001029730,'holder','0001029730'
0001080114,'holder','0001080114'
0000102909,'holder','0000102909'
0001040188,'holder','0001040188'
0001093589,'holder','0001093589'
0001002784,'holder','0001002784'
0001014315,'holder','0001014315'
0001260824,'holder','0001260824'
0000102909,'holder','0000102909'
0001029730,'holder','0001029730'
0001039765,'holder','0001039765'
0001115418,'holder','0001115418'
0001009076,'holder','0001009076'
0000102909,'holder','0000102909'
0001002152,'holder','0001002152'
0001029160,'holder','0001029160'
0001009006,'holder','0001009006'
0000102909,'holder','0000102909'
0001381296,'holder','0001381296'
0000102909,'holder','0000102909'
0001008322,'holder','0001008322'
0001035912,'holder','0001035912'
0000102909,'holder','0000102909'
0001029730,'holder','0001029730'
0001076809,'holder','0001076809'
0001616654,'holder','0001616654'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001037389,'holder','0001037389'
0001054074,'holder','0001054074'
0001037389,'holder','0001037389'
0000102909,'holder','0000102909'
0001115418,'holder','0001115418'
0001000275,'holder','0001000275'
0001029730,'holder','0001029730'
0001102578,'holder','0001102578'
0001077583,'holder','0001077583'
0001079935,'holder','0001079935'
0001449434,'holder','0001449434'
0001037389,'holder','0001037389'
0000102909,'holder','0000102909'
0001002784,'holder','0001002784'
0001029311,'holder','0001029311'
0001164478,'holder','0001164478'
0000102909,'holder','0000102909'
0001017918,'holder','0001017918'
0000102909,'holder','0000102909'
0001000275,'holder','0001000275'
0001445891,'holder','0001445891'
0001088950,'holder','0001088950'
0001084208,'holder','0001084208'
0001080628,'holder','0001080628'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001029730,'holder','0001029730'
0000102909,'holder','0000102909'
0001009207,'holder','0001009207'
0001021258,'holder','0001021258'
0001040762,'holder','0001040762'
0001013536,'holder','0001013536'
0001021249,'holder','0001021249'
0000102909,'holder','0000102909'
0001125816,'holder','0001125816'
0001009076,'holder','0001009076'
0001567992,'holder','0001567992'
0000102909,'holder','0000102909'
0001037389,'holder','0001037389'
0001007295,'holder','0001007295'
0001082917,'holder','0001082917'
0001592450,'holder','0001592450'
0001029730,'holder','0001029730'
0001021249,'holder','0001021249'
0001021249,'holder','0001021249'
0001029730,'holder','0001029730'
0000105495,'holder','0000105495'
0001050477,'holder','0001050477'
0001000275,'holder','0001000275'
0001002784,'holder','0001002784'
0000102909,'holder','0000102909'
0001115418,'holder','0001115418'
0001008322,'holder','0001008322'
0001076809,'holder','0001076809'
0001002912,'holder','0001002912'
0001006435,'holder','0001006435'
0001037389,'holder','0001037389'
0001011659,'holder','0001011659'
0001029730,'holder','0001029730'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001125816,'holder','0001125816'
0001029730,'holder','0001029730'
0001025835,'holder','0001025835'
0001062842,'holder','0001062842'
0001029730,'holder','0001029730'
0001084208,'holder','0001084208'
0001002912,'holder','0001002912'
0001008322,'holder','0001008322'
0001037389,'holder','0001037389'
0001008322,'holder','0001008322'
0001029730,'holder','0001029730'
0001054074,'holder','0001054074'
0001041283,'holder','0001041283'
0000102909,'holder','0000102909'
0001010232,'holder','0001010232'
0001084208,'holder','0001084208'
0001088950,'holder','0001088950'
0001029730,'holder','0001029730'
0001029730,'holder','0001029730'
0001013234,'holder','0001013234'
0001029730,'holder','0001029730'
0001029311,'holder','0001029311'
0001018331,'holder','0001018331'
0001108965,'holder','0001108965'
0001001085,'holder','0001001085'
0000102909,'holder','0000102909'
0001029730,'holder','0001029730'
0000102909,'holder','0000102909'
0001082491,'holder','0001082491'
0001586052,'holder','0001586052'
0001037389,'holder','0001037389'
0001029730,'holder','0001029730'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001029730,'holder','0001029730'
0001029730,'holder','0001029730'
0001125816,'holder','0001125816'
0001453072,'holder','0001453072'
0001076598,'holder','0001076598'
0000102909,'holder','0000102909'
0001013538,'holder','0001013538'
0001384305,'holder','0001384305'
0001021249,'holder','0001021249'
0001000275,'holder','0001000275'
0001010911,'holder','0001010911'
0001054074,'holder','0001054074'
0001029730,'holder','0001029730'
0001054074,'holder','0001054074'
0001115418,'holder','0001115418'
0001094749,'holder','0001094749'
0001161722,'holder','0001161722'
0000102909,'holder','0000102909'
0001001085,'holder','0001001085'
0001054074,'holder','0001054074'
0001599670,'holder','0001599670'
0001010873,'holder','0001010873'
0000102909,'holder','0000102909'
0001027817,'holder','0001027817'
0001015083,'holder','0001015083'
0001616168,'holder','0001616168'
0001002672,'holder','0001002672'
0001039765,'holder','0001039765'
0001037389,'holder','0001037389'
0001080197,'holder','0001080197'
0001018331,'holder','0001018331'
0001080114,'holder','0001080114'
0000102909,'holder','0000102909'
0001084208,'holder','0001084208'
0001015079,'holder','0001015079'
0001014306,'holder','0001014306'
0001029730,'holder','0001029730'
0001006378,'holder','0001006378'
0001161722,'holder','0001161722'
0001018331,'holder','0001018331'
0001185072,'holder','0001185072'
0001053013,'holder','0001053013'
0001041283,'holder','0001041283'
0001009076,'holder','0001009076'
0001008877,'holder','0001008877'
0001167456,'holder','0001167456'
0001084208,'holder','0001084208'
0001009006,'holder','0001009006'
0001076598,'holder','0001076598'
0001029730,'holder','0001029730'
0001384305,'holder','0001384305'
0001029730,'holder','0001029730'
0001081407,'holder','0001081407'
0001029730,'holder','0001029730'
0001009076,'holder','0001009076'
0000102909,'holder','0000102909'
0001033324,'holder','0001033324'
0001000275,'holder','0001000275'
0001145020,'holder','0001145020'
0001037389,'holder','0001037389'
0001021249,'holder','0001021249'
0001001085,'holder','0001001085'
0001008322,'holder','0001008322'
0001009006,'holder','0001009006'
0001037389,'holder','0001037389'
0001078013,'holder','0001078013'
0001115418,'holder','0001115418'
0001037389,'holder','0001037389'
0001082491,'holder','0001082491'
0001002784,'holder','0001002784'
0001062842,'holder','0001062842'
0001056559,'holder','0001056559'
0001008322,'holder','0001008322'
0001207017,'holder','0001207017'
0001115418,'holder','0001115418'
0001084208,'holder','0001084208'
0001084208,'holder','0001084208'
0001009006,'holder','0001009006'
0001029730,'holder','0001029730'
0001009207,'holder','0001009207'
0001038661,'holder','0001038661'
0001586052,'holder','0001586052'
0001006378,'holder','0001006378'
0001009207,'holder','0001009207'
0001009207,'holder','0001009207'
0001009016,'holder','0001009016'
0000102909,'holder','0000102909'
0001608485,'holder','0001608485'
0001008322,'holder','0001008322'
0001040197,'holder','0001040197'
0001167456,'holder','0001167456'
0000102909,'holder','0000102909'
0001000275,'holder','0001000275'
0001029730,'holder','0001029730'
0000102909,'holder','0000102909'
0001041283,'holder','0001041283'
0001161722,'holder','0001161722'
0001008895,'holder','0001008895'
0001029730,'holder','0001029730'
0001009076,'holder','0001009076'
0001174850,'holder','0001174850'
0001115418,'holder','0001115418'
0001115418,'holder','0001115418'
0001603001,'holder','0001603001'
0000102909,'holder','0000102909'
0001029730,'holder','0001029730'
0001025835,'holder','0001025835'
0001009076,'holder','0001009076'
0001029730,'holder','0001029730'
0001029730,'holder','0001029730'
0000102909,'holder','0000102909'
0001002784,'holder','0001002784'
0001078013,'holder','0001078013'
0001041283,'holder','0001041283'
0001018331,'holder','0001018331'
0001080383,'holder','0001080383'
0001033324,'holder','0001033324'
0000102909,'holder','0000102909'
0001008322,'holder','0001008322'
0001025835,'holder','0001025835'
0001007295,'holder','0001007295'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001084208,'holder','0001084208'
0001078658,'holder','0001078658'
0001000275,'holder','0001000275'
0001166741,'holder','0001166741'
0000102909,'holder','0000102909'
0001040188,'holder','0001040188'
0001013536,'holder','0001013536'
0001179392,'holder','0001179392'
0001009016,'holder','0001009016'
0001037389,'holder','0001037389'
0000102909,'holder','0000102909'
0001029730,'holder','0001029730'
0000102909,'holder','0000102909'
0001000275,'holder','0001000275'
0000102909,'holder','0000102909'
0001054074,'holder','0001054074'
0001000275,'holder','0001000275'
0001013536,'holder','0001013536'
0001040188,'holder','0001040188'
0001010911,'holder','0001010911'
0001084208,'holder','0001084208'
0001037389,'holder','0001037389'
0001088950,'holder','0001088950'
0000102909,'holder','0000102909'
0001207017,'holder','0001207017'
0001000275,'holder','0001000275'
0001011659,'holder','0001011659'
0001084208,'holder','0001084208'
0001037389,'holder','0001037389'
0001040188,'holder','0001040188'
0001009207,'holder','0001009207'
0001002784,'holder','0001002784'
0001000275,'holder','0001000275'
0001037389,'holder','0001037389'
0000102909,'holder','0000102909'
0001054074,'holder','0001054074'
0001600035,'holder','0001600035'
0001084208,'holder','0001084208'
0001005817,'holder','0001005817'
0001029730,'holder','0001029730'
0001020066,'holder','0001020066'
0001125816,'holder','0001125816'
0001059187,'holder','0001059187'
0001081407,'holder','0001081407'
0001067983,'holder','0001067983'
0001037389,'holder','0001037389'
0001029730,'holder','0001029730'
0001054074,'holder','0001054074'
0001053013,'holder','0001053013'
0001009076,'holder','0001009076'
0000102909,'holder','0000102909'
0001605911,'holder','0001605911'
0001021249,'holder','0001021249'
0001124841,'holder','0001124841'
0001115418,'holder','0001115418'
0001163744,'holder','0001163744'
0001616654,'holder','0001616654'
0001037389,'holder','0001037389'
0000102909,'holder','0000102909'
0001021117,'holder','0001021117'
0000102909,'holder','0000102909'
0001040762,'holder','0001040762'
0001029730,'holder','0001029730'
0001054074,'holder','0001054074'
0001586052,'holder','0001586052'
0001029730,'holder','0001029730'
0001037389,'holder','0001037389'
0001054074,'holder','0001054074'
0001039765,'holder','0001039765'
0001015079,'holder','0001015079'
0001037763,'holder','0001037763'
0001056825,'holder','0001056825'
0001029730,'holder','0001029730'
0001009207,'holder','0001009207'
0001115418,'holder','0001115418'
0001002912,'holder','0001002912'
0001002784,'holder','0001002784'
0001018331,'holder','0001018331'
0001125816,'holder','0001125816'
0001054074,'holder','0001054074'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001037389,'holder','0001037389'
0001535784,'holder','0001535784'
0001000742,'holder','0001000742'
0001088950,'holder','0001088950'
0001010911,'holder','0001010911'
0001040188,'holder','0001040188'
0001037389,'holder','0001037389'
0001059187,'holder','0001059187'
0001037389,'holder','0001037389'
0001021249,'holder','0001021249'
0001039765,'holder','0001039765'
0001029730,'holder','0001029730'
0001029730,'holder','0001029730'
0001548468,'holder','0001548468'
0001009076,'holder','0001009076'
0001000275,'holder','0001000275'
0001029730,'holder','0001029730'
0001009076,'holder','0001009076'
0001056859,'holder','0001056859'
0001013234,'holder','0001013234'
0001040188,'holder','0001040188'
0001207017,'holder','0001207017'
0001040188,'holder','0001040188'
0001009076,'holder','0001009076'
0001088950,'holder','0001088950'
0001037389,'holder','0001037389'
0001102578,'holder','0001102578'
0001002912,'holder','0001002912'
0001084208,'holder','0001084208'
0001041283,'holder','0001041283'
0000102909,'holder','0000102909'
0001597694,'holder','0001597694'
0001084208,'holder','0001084208'
0000102909,'holder','0000102909'
0001007295,'holder','0001007295'
0001004244,'holder','0001004244'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001108965,'holder','0001108965'
0001115418,'holder','0001115418'
0001597694,'holder','0001597694'
0001546989,'holder','0001546989'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001039765,'holder','0001039765'
0001218663,'holder','0001218663'
0001009016,'holder','0001009016'
0001037389,'holder','0001037389'
0001037389,'holder','0001037389'
0001609674,'holder','0001609674'
0001029730,'holder','0001029730'
0001616654,'holder','0001616654'
0000102909,'holder','0000102909'
0001089911,'holder','0001089911'
0001021249,'holder','0001021249'
0001078013,'holder','0001078013'
0001009207,'holder','0001009207'
0000102909,'holder','0000102909'
0001567390,'holder','0001567390'
0001000275,'holder','0001000275'
0001616654,'holder','0001616654'
0001020066,'holder','0001020066'
0001009207,'holder','0001009207'
0001027796,'holder','0001027796'
0001009076,'holder','0001009076'
0001102062,'holder','0001102062'
0001002912,'holder','0001002912'
0001006378,'holder','0001006378'
0000102909,'holder','0000102909'
0001035912,'holder','0001035912'
0000102909,'holder','0000102909'
0001088950,'holder','0001088950'
0001017918,'holder','0001017918'
0001037389,'holder','0001037389'
0001037389,'holder','0001037389'
0001029730,'holder','0001029730'
0001009016,'holder','0001009016'
0001039765,'holder','0001039765'
0001079935,'holder','0001079935'
0001056825,'holder','0001056825'
0001008322,'holder','0001008322'
0001054074,'holder','0001054074'
0001002784,'holder','0001002784'
0001054074,'holder','0001054074'
0001040188,'holder','0001040188'
0001040188,'holder','0001040188'
0001054074,'holder','0001054074'
0000102909,'holder','0000102909'
0001009016,'holder','0001009016'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001037389,'holder','0001037389'
0001040188,'holder','0001040188'
0000102909,'holder','0000102909'
0001084208,'holder','0001084208'
0001054074,'holder','0001054074'
0001037389,'holder','0001037389'
0001037389,'holder','0001037389'
0001040188,'holder','0001040188'
0001062842,'holder','0001062842'
0001013538,'holder','0001013538'
0000102909,'holder','0000102909'
0001550057,'holder','0001550057'
0001586052,'holder','0001586052'
0001000275,'holder','0001000275'
0001080114,'holder','0001080114'
0001029730,'holder','0001029730'
0001040188,'holder','0001040188'
0001082491,'holder','0001082491'
0000102909,'holder','0000102909'
0000102212,'holder','0000102212'
0001163744,'holder','0001163744'
0001040188,'holder','0001040188'
0001008322,'holder','0001008322'
0001088950,'holder','0001088950'
0001009254,'holder','0001009254'
0001082917,'holder','0001082917'
0001021258,'holder','0001021258'
0001540826,'holder','0001540826'
0001029730,'holder','0001029730'
0000105495,'holder','0000105495'
0001009006,'holder','0001009006'
0000105495,'holder','0000105495'
0001108893,'holder','0001108893'
0001002912,'holder','0001002912'
0001000742,'holder','0001000742'
0001040188,'holder','0001040188'
0001002784,'holder','0001002784'
0001081407,'holder','0001081407'
0000102909,'holder','0000102909'
0001115418,'holder','0001115418'
0001056821,'holder','0001056821'
0001029730,'holder','0001029730'
0001037389,'holder','0001037389'
0001439743,'holder','0001439743'
0000102909,'holder','0000102909'
0001088950,'holder','0001088950'
0001037389,'holder','0001037389'
0001036325,'holder','0001036325'
0000105495,'holder','0000105495'
0001029730,'holder','0001029730'
0001162781,'holder','0001162781'
0001050477,'holder','0001050477'
0000102909,'holder','0000102909'
0001029730,'holder','0001029730'
0001548468,'holder','0001548468'
0001002672,'holder','0001002672'
0001021642,'holder','0001021642'
0001005817,'holder','0001005817'
0000102909,'holder','0000102909'
0001004244,'holder','0001004244'
0001029730,'holder','0001029730'
0001029730,'holder','0001029730'
0001005817,'holder','0001005817'
0001054074,'holder','0001054074'
0001054074,'holder','0001054074'
0000105495,'holder','0000105495'
0001029730,'holder','0001029730'
0001207017,'holder','0001207017'
0001054074,'holder','0001054074'
0001039765,'holder','0001039765'
0000102909,'holder','0000102909'
0001002912,'holder','0001002912'
0001029730,'holder','0001029730'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001018331,'holder','0001018331'
0001029730,'holder','0001029730'
0000102909,'holder','0000102909'
0001445891,'holder','0001445891'
0001616654,'holder','0001616654'
0001616654,'holder','0001616654'
0001020580,'holder','0001020580'
0001056859,'holder','0001056859'
0001029730,'holder','0001029730'
0001084208,'holder','0001084208'
0001218254,'holder','0001218254'
0001021926,'holder','0001021926'
0000102909,'holder','0000102909'
0001029730,'holder','0001029730'
0001567390,'holder','0001567390'
0000102909,'holder','0000102909'
0001007295,'holder','0001007295'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001009215,'holder','0001009215'
0001166620,'holder','0001166620'
0001020317,'holder','0001020317'
0001080628,'holder','0001080628'
0001085936,'holder','0001085936'
0001037389,'holder','0001037389'
0001009006,'holder','0001009006'
0001115418,'holder','0001115418'
0001009207,'holder','0001009207'
0001037389,'holder','0001037389'
0001007399,'holder','0001007399'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001009076,'holder','0001009076'
0001029730,'holder','0001029730'
0001004244,'holder','0001004244'
0000102909,'holder','0000102909'
0001007295,'holder','0001007295'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001056825,'holder','0001056825'
0001029730,'holder','0001029730'
0001025835,'holder','0001025835'
0001015079,'holder','0001015079'
0001008322,'holder','0001008322'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001037389,'holder','0001037389'
0001029730,'holder','0001029730'
0001018331,'holder','0001018331'
0001009016,'holder','0001009016'
0001040188,'holder','0001040188'
0001112325,'holder','0001112325'
0001018331,'holder','0001018331'
0001009076,'holder','0001009076'
0001125816,'holder','0001125816'
0001035674,'holder','0001035674'
0001029730,'holder','0001029730'
0000102909,'holder','0000102909'
0000105495,'holder','0000105495'
0001078013,'holder','0001078013'
0001000275,'holder','0001000275'
0001115418,'holder','0001115418'
0000102909,'holder','0000102909'
0001029730,'holder','0001029730'
0001037763,'holder','0001037763'
0001029730,'holder','0001029730'
0001000275,'holder','0001000275'
0001002912,'holder','0001002912'
0001008937,'holder','0001008937'
0001548468,'holder','0001548468'
0000102909,'holder','0000102909'
0001040188,'holder','0001040188'
0001000275,'holder','0001000275'
0001002912,'holder','0001002912'
0000102909,'holder','0000102909'
0001115418,'holder','0001115418'
0001002784,'holder','0001002784'
0001603001,'holder','0001603001'
0000102909,'holder','0000102909'
0001037389,'holder','0001037389'
0001040188,'holder','0001040188'
0001384305,'holder','0001384305'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001029730,'holder','0001029730'
0001021926,'holder','0001021926'
0001082327,'holder','0001082327'
0001021249,'holder','0001021249'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001040592,'holder','0001040592'
0001017918,'holder','0001017918'
0001008322,'holder','0001008322'
0001008322,'holder','0001008322'
0001548468,'holder','0001548468'
0001097278,'holder','0001097278'
0001029730,'holder','0001029730'
0001009076,'holder','0001009076'
0001013701,'holder','0001013701'
0001009209,'holder','0001009209'
0001029730,'holder','0001029730'
0001115418,'holder','0001115418'
0001115418,'holder','0001115418'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001207017,'holder','0001207017'
0001592615,'holder','0001592615'
0001082849,'holder','0001082849'
0001005817,'holder','0001005817'
0001005817,'holder','0001005817'
0001009076,'holder','0001009076'
0001259887,'holder','0001259887'
0000102909,'holder','0000102909'
0001079112,'holder','0001079112'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001029730,'holder','0001029730'
0001008929,'holder','0001008929'
0000102909,'holder','0000102909'
0001089911,'holder','0001089911'
0001000275,'holder','0001000275'
0001021926,'holder','0001021926'
0001026710,'holder','0001026710'
0001054074,'holder','0001054074'
0001054074,'holder','0001054074'
0001125816,'holder','0001125816'
0000105495,'holder','0000105495'
0001029730,'holder','0001029730'
0001029730,'holder','0001029730'
0001029730,'holder','0001029730'
0001039765,'holder','0001039765'
0001029730,'holder','0001029730'
0000102909,'holder','0000102909'
0001081407,'holder','0001081407'
0001037389,'holder','0001037389'
0000102909,'holder','0000102909'
0001029730,'holder','0001029730'
0001013536,'holder','0001013536'
0001008322,'holder','0001008322'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001207017,'holder','0001207017'
0001002912,'holder','0001002912'
0001009207,'holder','0001009207'
0000102909,'holder','0000102909'
0001029730,'holder','0001029730'
0000102909,'holder','0000102909'
0001040188,'holder','0001040188'
0001009076,'holder','0001009076'
0001076598,'holder','0001076598'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001014306,'holder','0001014306'
0001078013,'holder','0001078013'
0000102909,'holder','0000102909'
0001616654,'holder','0001616654'
0000102909,'holder','0000102909'
0001002912,'holder','0001002912'
0001002912,'holder','0001002912'
0001082849,'holder','0001082849'
0001009076,'holder','0001009076'
0001125816,'holder','0001125816'
0000102909,'holder','0000102909'
0001013536,'holder','0001013536'
0001013536,'holder','0001013536'
0001002784,'holder','0001002784'
0001080366,'holder','0001080366'
0001009076,'holder','0001009076'
0000102909,'holder','0000102909'
0001040188,'holder','0001040188'
0001040188,'holder','0001040188'
0000102909,'holder','0000102909'
0001037389,'holder','0001037389'
0001535784,'holder','0001535784'
0001013234,'holder','0001013234'
0000102909,'holder','0000102909'
0001000275,'holder','0001000275'
0001602224,'holder','0001602224'
0001076598,'holder','0001076598'
0001008322,'holder','0001008322'
0001009076,'holder','0001009076'
0000102909,'holder','0000102909'
0001040188,'holder','0001040188'
0001037763,'holder','0001037763'
0001037558,'holder','0001037558'
0000102909,'holder','0000102909'
0001089911,'holder','0001089911'
0001011659,'holder','0001011659'
0001029730,'holder','0001029730'
0001021258,'holder','0001021258'
0001007295,'holder','0001007295'
0001102578,'holder','0001102578'
0001007295,'holder','0001007295'
0000102909,'holder','0000102909'
0001167456,'holder','0001167456'
0001029730,'holder','0001029730'
0001578299,'holder','0001578299'
0000102909,'holder','0000102909'
0001125816,'holder','0001125816'
0000102909,'holder','0000102909'
0001097278,'holder','0001097278'
0001080351,'holder','0001080351'
0000102909,'holder','0000102909'
0001567390,'holder','0001567390'
0001013536,'holder','0001013536'
0000102909,'holder','0000102909'
0001054074,'holder','0001054074'
0001080114,'holder','0001080114'
0001056825,'holder','0001056825'
0001084208,'holder','0001084208'
0001037389,'holder','0001037389'
0000102909,'holder','0000102909'
0001021249,'holder','0001021249'
0001029730,'holder','0001029730'
0001082917,'holder','0001082917'
0001040188,'holder','0001040188'
0000102909,'holder','0000102909'
0001034771,'holder','0001034771'
0001088950,'holder','0001088950'
0001029730,'holder','0001029730'
0001037763,'holder','0001037763'
0001054074,'holder','0001054074'
0000102909,'holder','0000102909'
0001161722,'holder','0001161722'
0001040188,'holder','0001040188'
0000102909,'holder','0000102909'
0001600035,'holder','0001600035'
0001115418,'holder','0001115418'
0001009207,'holder','0001009207'
0001037389,'holder','0001037389'
0000102909,'holder','0000102909'
0001115418,'holder','0001115418'
0000102909,'holder','0000102909'
0001025835,'holder','0001025835'
0001009006,'holder','0001009006'
0001054074,'holder','0001054074'
0000102909,'holder','0000102909'
0001029730,'holder','0001029730'
0001029160,'holder','0001029160'
0001125816,'holder','0001125816'
0001084208,'holder','0001084208'
0001040188,'holder','0001040188'
0001207017,'holder','0001207017'
0001000742,'holder','0001000742'
0001597694,'holder','0001597694'
0000102909,'holder','0000102909'
0001119376,'holder','0001119376'
0001084208,'holder','0001084208'
0001040188,'holder','0001040188'
0001021926,'holder','0001021926'
0001013536,'holder','0001013536'
0001037763,'holder','0001037763'
0001029730,'holder','0001029730'
0001009254,'holder','0001009254'
0001033324,'holder','0001033324'
0001115418,'holder','0001115418'
0001108965,'holder','0001108965'
0001011659,'holder','0001011659'
0001056825,'holder','0001056825'
0001029730,'holder','0001029730'
0001009076,'holder','0001009076'
0000102909,'holder','0000102909'
0001037763,'holder','0001037763'
0001006435,'holder','0001006435'
0001018331,'holder','0001018331'
0001483339,'holder','0001483339'
0001084208,'holder','0001084208'
0001029730,'holder','0001029730'
0001094749,'holder','0001094749'
0001037763,'holder','0001037763'
0001000275,'holder','0001000275'
0001002784,'holder','0001002784'
0001029730,'holder','0001029730'
0001027796,'holder','0001027796'
0001078013,'holder','0001078013'
0001010873,'holder','0001010873'
0001000275,'holder','0001000275'
0001000275,'holder','0001000275'
0001040188,'holder','0001040188'
0001037763,'holder','0001037763'
0000102909,'holder','0000102909'
0001014315,'holder','0001014315'
0001017918,'holder','0001017918'
0001115418,'holder','0001115418'
0001002912,'holder','0001002912'
0001037389,'holder','0001037389'
0001020317,'holder','0001020317'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001586052,'holder','0001586052'
0001009016,'holder','0001009016'
0000102909,'holder','0000102909'
0001056559,'holder','0001056559'
0001040188,'holder','0001040188'
0001029730,'holder','0001029730'
0001037389,'holder','0001037389'
0001034524,'holder','0001034524'
0001078013,'holder','0001078013'
0001029730,'holder','0001029730'
0000102909,'holder','0000102909'
0001616654,'holder','0001616654'
0001067983,'holder','0001067983'
0001078013,'holder','0001078013'
0001040188,'holder','0001040188'
0001033324,'holder','0001033324'
0000102909,'holder','0000102909'
0001029730,'holder','0001029730'
0001535784,'holder','0001535784'
0001080114,'holder','0001080114'
0000102909,'holder','0000102909'
0001039765,'holder','0001039765'
0001081407,'holder','0001081407'
0001002784,'holder','0001002784'
0001158583,'holder','0001158583'
0000102909,'holder','0000102909'
0001009006,'holder','0001009006'
0000102909,'holder','0000102909'
0001007524,'holder','0001007524'
0001008322,'holder','0001008322'
0001125816,'holder','0001125816'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001009006,'holder','0001009006'
0001037389,'holder','0001037389'
0001011659,'holder','0001011659'
0001006378,'holder','0001006378'
0001009076,'holder','0001009076'
0001594585,'holder','0001594585'
0001037389,'holder','0001037389'
0001616654,'holder','0001616654'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001040188,'holder','0001040188'
0000102909,'holder','0000102909'
0001040188,'holder','0001040188'
0001056807,'holder','0001056807'
0001260824,'holder','0001260824'
0001005817,'holder','0001005817'
0000102909,'holder','0000102909'
0001008322,'holder','0001008322'
0001037389,'holder','0001037389'
0001535784,'holder','0001535784'
0001054074,'holder','0001054074'
0000102909,'holder','0000102909'
0001021258,'holder','0001021258'
0001076598,'holder','0001076598'
0001001085,'holder','0001001085'
0001059187,'holder','0001059187'
0001000275,'holder','0001000275'
0001029730,'holder','0001029730'
0000102909,'holder','0000102909'
0001015083,'holder','0001015083'
0000105495,'holder','0000105495'
0001037389,'holder','0001037389'
0001021249,'holder','0001021249'
0001021642,'holder','0001021642'
0001017918,'holder','0001017918'
0001029730,'holder','0001029730'
0000102909,'holder','0000102909'
0001008937,'holder','0001008937'
0001078013,'holder','0001078013'
0000102909,'holder','0000102909'
0001027817,'holder','0001027817'
0001078013,'holder','0001078013'
0000105495,'holder','0000105495'
0001008322,'holder','0001008322'
0001040188,'holder','0001040188'
0000102909,'holder','0000102909'
0001085936,'holder','0001085936'
0001084208,'holder','0001084208'
0001004244,'holder','0001004244'
0001013536,'holder','0001013536'
0001037763,'holder','0001037763'
0001011659,'holder','0001011659'
0001021249,'holder','0001021249'
0001041283,'holder','0001041283'
0001008322,'holder','0001008322'
0001029730,'holder','0001029730'
0001015083,'holder','0001015083'
0001009076,'holder','0001009076'
0001084208,'holder','0001084208'
0000102909,'holder','0000102909'
0001033324,'holder','0001033324'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001000275,'holder','0001000275'
0001029730,'holder','0001029730'
0001029730,'holder','0001029730'
0001449434,'holder','0001449434'
0001002784,'holder','0001002784'
0000102909,'holder','0000102909'
0001080628,'holder','0001080628'
0001029730,'holder','0001029730'
0001084208,'holder','0001084208'
0001037389,'holder','0001037389'
0001037763,'holder','0001037763'
0001029730,'holder','0001029730'
0000102909,'holder','0000102909'
0001000275,'holder','0001000275'
0001084208,'holder','0001084208'
0001009076,'holder','0001009076'
0001002784,'holder','0001002784'
0001001085,'holder','0001001085'
0001102578,'holder','0001102578'
0001084208,'holder','0001084208'
0001000275,'holder','0001000275'
0000102909,'holder','0000102909'
